image_id,breed,split,width,height,area,normalized_aspect_ratio,center_x,center_y,xmin,ymin,xmax,ymax,size_category,diagonal,image_width,image_height
Florida_Jay_0073_64896,florida_jay,test,300,335,100500,0.8955,0.51,0.5427,105,36,405,371,large,449.69,500,375
Florida_Jay_0017_65017,florida_jay,test,295,295,87025,1.0,0.359,0.548,32,35,327,330,large,417.19,500,333
Florida_Jay_0066_65018,florida_jay,train,282,368,103776,0.7663,0.62,0.543,169,37,451,405,large,463.62,500,407
Green_Jay_0041_65548,green_jay,test,203,167,33901,0.8227,0.5067,0.482,50,10,253,177,large,262.86,299,194
Green_Jay_0064_65552,green_jay,test,143,216,30888,0.662,0.533,0.6066,195,94,338,310,medium,259.05,500,333
Green_Jay_0089_66075,green_jay,test,291,110,32010,0.378,0.595,0.56,152,155,443,265,medium,311.1,500,375
Green_Jay_0121_65564,green_jay,val,140,215,30100,0.6512,0.484,0.548,172,75,312,290,medium,256.56,500,333
Green_Jay_0085_66077,green_jay,train,155,260,40300,0.5962,0.494,0.456,87,98,242,358,large,302.7,333,500
Green_Jay_0059_65586,green_jay,test,333,294,97902,0.8829,0.483,0.5285,75,57,408,351,large,444.21,500,386
Green_Jay_0126_65716,green_jay,test,163,148,24124,0.908,0.467,0.5886,152,122,315,270,medium,220.17,500,333
Green_Jay_0049_65600,green_jay,train,217,428,92876,0.507,0.433,0.488,53,30,270,458,large,479.87,373,500
Green_Jay_0039_66118,green_jay,train,264,185,48840,0.7008,0.408,0.5871,72,130,336,315,large,322.37,500,379
Green_Jay_0128_65629,green_jay,train,226,247,55822,0.915,0.368,0.548,71,59,297,306,large,334.79,500,333
Green_Jay_0029_65637,green_jay,test,192,174,33408,0.9062,0.3,0.6208,0,62,192,236,large,259.11,320,240
Green_Jay_0020_66168,green_jay,train,381,302,115062,0.7927,0.617,0.5405,118,29,499,331,large,486.17,500,333
Green_Jay_0036_65660,green_jay,val,205,312,63960,0.6571,0.3117,0.686,1,187,206,499,large,373.32,332,500
Green_Jay_0052_66174,green_jay,test,235,190,44650,0.8085,0.385,0.6198,75,143,310,333,large,302.2,500,384
Green_Jay_0129_65680,green_jay,val,155,261,40455,0.5939,0.577,0.6086,181,74,336,335,large,303.56,448,336
Green_Jay_0075_65701,green_jay,train,261,286,74646,0.9126,0.5526,0.634,111,174,372,460,large,387.19,437,500
Green_Jay_0038_65702,green_jay,test,250,288,72000,0.8681,0.53,0.5155,140,22,390,310,large,381.37,500,322
Green_Jay_0044_66228,green_jay,train,176,260,45760,0.6769,0.562,0.5339,193,51,369,311,large,313.97,500,339
Green_Jay_0028_65719,green_jay,test,241,149,35909,0.6183,0.4298,0.4661,60,56,301,205,large,283.34,420,280
Green_Jay_0077_65736,green_jay,test,180,104,18720,0.5778,0.62,0.5916,220,145,400,249,medium,207.88,500,333
Green_Jay_0118_66251,green_jay,test,438,339,148482,0.774,0.442,0.5347,2,31,440,370,large,553.86,500,375
Green_Jay_0042_65740,green_jay,test,236,316,74576,0.7468,0.442,0.5135,103,13,339,329,large,394.4,500,333
Green_Jay_0115_65745,green_jay,test,106,118,12508,0.8983,0.58,0.5359,92,23,198,141,large,158.62,250,153
Green_Jay_0047_65757,green_jay,test,192,362,69504,0.5304,0.5736,0.586,95,112,287,474,large,409.77,333,500
Green_Jay_0003_65767,green_jay,val,258,165,42570,0.6395,0.466,0.5919,104,114,362,279,large,306.25,500,332
Green_Jay_0094_65775,green_jay,train,163,107,17441,0.6564,0.511,0.428,174,107,337,214,small,194.98,500,375
Green_Jay_0051_65662,green_jay,train,177,242,42834,0.7314,0.4399,0.534,58,146,235,388,large,299.82,333,500
Green_Jay_0027_65783,green_jay,test,177,403,71331,0.4392,0.393,0.4584,108,19,285,422,large,440.16,500,481
Green_Jay_0100_65786,green_jay,train,386,321,123906,0.8316,0.392,0.5015,3,6,389,327,large,502.03,500,332
Green_Jay_0006_65788,green_jay,train,298,182,54236,0.6107,0.324,0.6727,13,133,311,315,large,349.18,500,333
Green_Jay_0015_65796,green_jay,train,133,125,16625,0.9398,0.359,0.5279,113,136,246,261,small,182.52,500,376
Green_Jay_0071_65799,green_jay,train,153,162,24786,0.9444,0.513,0.3787,180,61,333,223,medium,222.83,500,375
Green_Jay_0043_65805,green_jay,train,121,143,17303,0.8462,0.5422,0.5521,113,61,234,204,large,187.32,320,240
Green_Jay_0055_65807,green_jay,train,244,174,42456,0.7131,0.27,0.5873,13,108,257,282,large,299.69,500,332
Green_Jay_0106_65811,green_jay,test,132,265,34980,0.4981,0.484,0.532,176,67,308,332,medium,296.06,500,375
Green_Jay_0102_65813,green_jay,train,279,196,54684,0.7025,0.4836,0.6399,96,101,375,297,large,340.96,487,311
Green_Jay_0030_65824,green_jay,test,221,245,54145,0.902,0.2947,0.653,0,204,221,449,large,329.95,375,500
Green_Jay_0014_65825,green_jay,train,207,323,66861,0.6409,0.441,0.5381,117,29,324,352,large,383.64,500,354
Green_Jay_0114_65841,green_jay,train,449,275,123475,0.6125,0.499,0.5175,25,25,474,300,large,526.52,500,314
Green_Jay_0086_65847,green_jay,train,448,321,143808,0.7165,0.542,0.5336,47,38,495,359,large,551.13,500,372
Green_Jay_0124_65848,green_jay,test,423,319,134937,0.7541,0.525,0.4413,51,6,474,325,large,529.8,500,375
Green_Jay_0032_65851,green_jay,val,228,270,61560,0.8444,0.458,0.5908,115,122,343,392,large,353.39,500,435
Green_Jay_0098_65857,green_jay,test,217,232,50344,0.9353,0.427,0.6186,105,90,322,322,large,317.67,500,333
Green_Jay_0040_65863,green_jay,train,174,212,36888,0.8208,0.51,0.5819,168,125,342,337,medium,274.26,500,397
Green_Jay_0016_65864,green_jay,train,348,253,88044,0.727,0.572,0.6013,112,99,460,352,large,430.25,500,375
Green_Jay_0111_65869,green_jay,train,281,338,94978,0.8314,0.5763,0.584,52,123,333,461,large,439.55,334,500
Green_Jay_0095_65881,green_jay,train,339,368,124752,0.9212,0.391,0.5093,26,7,365,375,large,500.34,500,375
Green_Jay_0092_65884,green_jay,test,177,317,56109,0.5584,0.5804,0.601,92,142,269,459,large,363.07,311,500
Green_Jay_0130_65885,green_jay,test,170,253,43010,0.6719,0.6347,0.519,127,133,297,386,large,304.81,334,500
Green_Jay_0132_65886,green_jay,test,284,231,65604,0.8134,0.594,0.5691,155,74,439,305,large,366.08,500,333
Green_Jay_0074_65889,green_jay,test,257,173,44461,0.6732,0.409,0.5461,76,109,333,282,large,309.8,500,358
Green_Jay_0090_65895,green_jay,test,245,275,67375,0.8909,0.431,0.4453,93,54,338,329,large,368.31,500,430
Green_Jay_0023_65898,green_jay,val,309,262,80958,0.8479,0.445,0.506,68,38,377,300,large,405.12,500,334
Green_Jay_0066_65902,green_jay,train,217,261,56637,0.8314,0.725,0.4688,254,42,471,303,large,339.43,500,368
Green_Jay_0104_65908,green_jay,test,359,234,84006,0.6518,0.623,0.5783,132,75,491,309,large,428.53,500,332
Green_Jay_0063_65925,green_jay,test,118,208,24544,0.5673,0.474,0.6667,178,118,296,326,medium,239.14,500,333
Green_Jay_0011_65947,green_jay,test,329,435,143115,0.7563,0.509,0.561,5,63,334,498,large,545.4,333,500
Dark_Eyed_Junco_0087_68102,dark_eyed_junco,train,297,198,58806,0.6667,0.651,0.4532,177,114,474,312,large,356.95,500,470
Dark_Eyed_Junco_0015_66576,dark_eyed_junco,test,349,197,68753,0.5645,0.499,0.5075,75,37,424,234,large,400.76,500,267
Dark_Eyed_Junco_0057_68650,dark_eyed_junco,test,371,233,86443,0.628,0.429,0.4646,29,54,400,287,large,438.1,500,367
Dark_Eyed_Junco_0106_68139,dark_eyed_junco,test,265,208,55120,0.7849,0.5324,0.51,73,151,338,359,large,336.88,386,500
Dark_Eyed_Junco_0023_68661,dark_eyed_junco,test,198,231,45738,0.8571,0.4933,0.475,86,122,284,353,large,304.24,375,500
Dark_Eyed_Junco_0124_67664,dark_eyed_junco,test,191,220,42020,0.8682,0.629,0.4779,219,85,410,305,large,291.34,500,408
Dark_Eyed_Junco_0043_68689,dark_eyed_junco,train,294,181,53214,0.6156,0.356,0.539,31,89,325,270,large,345.25,500,333
Dark_Eyed_Junco_0010_66649,dark_eyed_junco,test,231,229,52899,0.9913,0.521,0.6015,145,84,376,313,large,325.27,500,330
Dark_Eyed_Junco_0017_67676,dark_eyed_junco,test,178,102,18156,0.573,0.558,0.5526,190,133,368,235,medium,205.15,500,333
Dark_Eyed_Junco_0062_68198,dark_eyed_junco,train,383,226,86558,0.5901,0.555,0.54,86,76,469,302,large,444.71,500,350
Dark_Eyed_Junco_0063_67688,dark_eyed_junco,test,160,263,42080,0.6084,0.576,0.5188,208,76,368,339,large,307.85,500,400
Dark_Eyed_Junco_0103_67700,dark_eyed_junco,train,268,180,48240,0.6716,0.656,0.5479,194,93,462,273,large,322.84,500,334
Dark_Eyed_Junco_0044_68213,dark_eyed_junco,test,181,182,32942,0.9945,0.561,0.4613,190,82,371,264,medium,256.68,500,375
Dark_Eyed_Junco_0094_68735,dark_eyed_junco,train,126,261,32886,0.4828,0.4851,0.589,100,164,226,425,medium,289.82,336,500
Dark_Eyed_Junco_0040_66689,dark_eyed_junco,test,203,180,36540,0.8867,0.7213,0.666,169,243,372,423,medium,271.31,375,500
Dark_Eyed_Junco_0016_68738,dark_eyed_junco,test,196,178,34888,0.9082,0.55,0.4834,177,42,373,220,large,264.76,500,271
Dark_Eyed_Junco_0081_67223,dark_eyed_junco,train,224,112,25088,0.5,0.59,0.496,183,130,407,242,medium,250.44,500,375
Dark_Eyed_Junco_0088_66722,dark_eyed_junco,train,330,299,98670,0.9061,0.462,0.527,66,114,396,413,large,445.31,500,500
Dark_Eyed_Junco_0013_66332,dark_eyed_junco,val,390,200,78000,0.5128,0.4,0.5014,5,79,395,279,large,438.29,500,357
Dark_Eyed_Junco_0058_68784,dark_eyed_junco,test,381,284,108204,0.7454,0.535,0.5432,77,34,458,318,large,475.2,500,324
Dark_Eyed_Junco_0005_68813,dark_eyed_junco,val,340,308,104720,0.9059,0.342,0.584,1,65,341,373,large,458.76,500,375
Dark_Eyed_Junco_0014_66258,dark_eyed_junco,test,162,199,32238,0.8141,0.458,0.497,148,66,310,265,medium,256.6,500,333
Dark_Eyed_Junco_0021_66261,dark_eyed_junco,test,275,275,75625,1.0,0.437,0.5056,81,44,356,319,large,388.91,500,359
Dark_Eyed_Junco_0031_66785,dark_eyed_junco,test,299,320,95680,0.9344,0.615,0.5062,158,43,457,363,large,437.95,500,401
Dark_Eyed_Junco_0072_67810,dark_eyed_junco,train,276,265,73140,0.9601,0.458,0.5166,91,39,367,304,large,382.62,500,332
Dark_Eyed_Junco_0011_66280,dark_eyed_junco,test,171,299,51129,0.5719,0.505,0.5186,167,88,338,387,large,344.44,500,458
Dark_Eyed_Junco_0104_67820,dark_eyed_junco,test,481,299,143819,0.6216,0.481,0.5878,0,68,481,367,large,566.36,500,370
Dark_Eyed_Junco_0061_66858,dark_eyed_junco,train,359,291,104469,0.8106,0.435,0.4779,38,49,397,340,large,462.13,500,407
Dark_Eyed_Junco_0059_66305,dark_eyed_junco,test,190,157,29830,0.8263,0.64,0.5352,225,127,415,284,medium,246.47,500,384
Dark_Eyed_Junco_0093_67335,dark_eyed_junco,test,248,126,31248,0.5081,0.672,0.3784,212,63,460,189,medium,278.17,500,333
Dark_Eyed_Junco_0037_66321,dark_eyed_junco,test,349,434,151466,0.8041,0.532,0.478,25,22,374,456,large,556.92,375,500
Dark_Eyed_Junco_0109_66326,dark_eyed_junco,val,320,413,132160,0.7748,0.48,0.463,32,25,352,438,large,522.46,400,500
Dark_Eyed_Junco_0130_67867,dark_eyed_junco,train,252,234,58968,0.9286,0.462,0.492,105,36,357,270,large,343.89,500,311
Dark_Eyed_Junco_0099_67868,dark_eyed_junco,train,222,156,34632,0.7027,0.39,0.6847,84,150,306,306,large,271.33,500,333
Dark_Eyed_Junco_0078_66866,dark_eyed_junco,test,225,127,28575,0.5644,0.281,0.4369,28,68,253,195,medium,258.37,500,301
Dark_Eyed_Junco_0069_68416,dark_eyed_junco,test,165,149,24585,0.903,0.541,0.5943,188,124,353,273,medium,222.32,500,334
Dark_Eyed_Junco_0008_68321,dark_eyed_junco,train,215,204,43860,0.9488,0.455,0.526,120,70,335,274,large,296.38,500,327
Dark_Eyed_Junco_0102_67402,dark_eyed_junco,test,265,163,43195,0.6151,0.543,0.4813,139,99,404,262,large,311.12,500,375
Dark_Eyed_Junco_0030_68439,dark_eyed_junco,train,211,328,69208,0.6433,0.5112,0.43,99,51,310,379,large,390.01,400,500
Dark_Eyed_Junco_0024_68961,dark_eyed_junco,test,369,237,87453,0.6423,0.617,0.607,124,185,493,422,large,438.55,500,500
Dark_Eyed_Junco_0071_67426,dark_eyed_junco,train,192,141,27072,0.7344,0.5984,0.601,135,230,327,371,medium,238.21,386,500
Dark_Eyed_Junco_0091_67304,dark_eyed_junco,train,232,196,45472,0.8448,0.2725,0.496,20,150,252,346,medium,303.71,499,500
Dark_Eyed_Junco_0012_66932,dark_eyed_junco,train,122,137,16714,0.8905,0.216,0.4692,47,99,169,236,small,183.45,500,357
Dark_Eyed_Junco_0113_68470,dark_eyed_junco,train,370,158,58460,0.427,0.61,0.6396,120,63,490,221,large,402.32,500,222
Dark_Eyed_Junco_0131_66423,dark_eyed_junco,test,135,193,26055,0.6995,0.337,0.5533,101,111,236,304,medium,235.53,500,375
Dark_Eyed_Junco_0114_67964,dark_eyed_junco,test,128,164,20992,0.7805,0.482,0.6269,177,128,305,292,medium,208.04,500,335
Dark_Eyed_Junco_0086_66437,dark_eyed_junco,train,117,159,18603,0.7358,0.725,0.3799,304,47,421,206,medium,197.41,500,333
Dark_Eyed_Junco_0083_66449,dark_eyed_junco,test,382,245,93590,0.6414,0.538,0.4945,78,57,460,302,large,453.82,500,363
Dark_Eyed_Junco_0089_68498,dark_eyed_junco,train,272,202,54944,0.7426,0.728,0.6516,228,129,500,331,large,338.8,500,353
Dark_Eyed_Junco_0084_66455,dark_eyed_junco,train,398,276,109848,0.6935,0.404,0.527,3,57,401,333,large,484.33,500,370
Dark_Eyed_Junco_0115_68840,dark_eyed_junco,val,216,210,45360,0.9722,0.368,0.4563,76,62,292,272,large,301.26,500,366
Dark_Eyed_Junco_0041_66464,dark_eyed_junco,test,313,220,68860,0.7029,0.355,0.546,21,68,334,288,large,382.58,500,326
Dark_Eyed_Junco_0096_68514,dark_eyed_junco,val,110,163,17930,0.6748,0.318,0.3013,104,39,214,202,small,196.64,500,400
Dark_Eyed_Junco_0048_66981,dark_eyed_junco,val,340,288,97920,0.8471,0.414,0.5732,37,83,377,371,large,445.58,500,396
Dark_Eyed_Junco_0056_67498,dark_eyed_junco,train,449,216,96984,0.4811,0.481,0.5308,16,73,465,289,large,498.25,500,341
Dark_Eyed_Junco_0132_66476,dark_eyed_junco,train,235,432,101520,0.544,0.479,0.524,122,46,357,478,large,491.78,500,500
Dark_Eyed_Junco_0105_66479,dark_eyed_junco,test,305,152,46360,0.4984,0.665,0.5851,180,151,485,303,large,340.78,500,388
Dark_Eyed_Junco_0111_66488,dark_eyed_junco,test,429,183,78507,0.4266,0.507,0.5744,39,113,468,296,large,466.4,500,356
Dark_Eyed_Junco_0090_69051,dark_eyed_junco,train,151,207,31257,0.7295,0.589,0.6562,219,115,370,322,medium,256.22,500,333
Dark_Eyed_Junco_0026_68061,dark_eyed_junco,train,426,332,141432,0.7793,0.57,0.5825,72,67,498,399,large,540.09,500,400
Tropical_Kingbird_0064_69889,tropical_kingbird,val,192,285,54720,0.6737,0.524,0.554,166,78,358,363,large,343.64,500,398
Tropical_Kingbird_0098_69642,tropical_kingbird,train,260,397,103220,0.6549,0.4339,0.537,44,70,304,467,large,474.56,401,500
Tropical_Kingbird_0019_69643,tropical_kingbird,test,210,278,58380,0.7554,0.488,0.5375,139,40,349,318,large,348.4,500,333
Tropical_Kingbird_0014_69647,tropical_kingbird,train,157,183,28731,0.8579,0.481,0.4733,162,86,319,269,medium,241.12,500,375
Tropical_Kingbird_0068_69397,tropical_kingbird,test,297,278,82566,0.936,0.379,0.5318,41,45,338,323,large,406.81,500,346
Tropical_Kingbird_0102_69654,tropical_kingbird,train,127,290,36830,0.4379,0.6227,0.556,170,133,297,423,medium,316.59,375,500
Tropical_Kingbird_0081_69656,tropical_kingbird,val,123,264,32472,0.4659,0.491,0.5546,184,66,307,330,medium,291.25,500,357
Tropical_Kingbird_0073_69401,tropical_kingbird,test,256,206,52736,0.8047,0.422,0.482,83,58,339,264,large,328.59,500,334
Tropical_Kingbird_0006_69521,tropical_kingbird,test,168,293,49224,0.5734,0.4753,0.497,89,102,257,395,large,337.75,364,500
Tropical_Kingbird_0004_69659,tropical_kingbird,train,243,262,63666,0.9275,0.531,0.4972,144,49,387,311,large,357.34,500,362
Tropical_Kingbird_0005_69662,tropical_kingbird,test,256,369,94464,0.6938,0.416,0.531,28,81,284,450,large,449.11,375,500
Tropical_Kingbird_0049_69933,tropical_kingbird,val,224,164,36736,0.7321,0.452,0.5,114,104,338,268,medium,277.62,500,372
Tropical_Kingbird_0002_69595,tropical_kingbird,test,275,284,78100,0.9683,0.407,0.5522,66,80,341,364,large,395.32,500,402
Tropical_Kingbird_0036_69939,tropical_kingbird,test,341,215,73315,0.6305,0.467,0.5237,63,91,404,306,large,403.12,500,379
Tropical_Kingbird_0096_69684,tropical_kingbird,train,281,245,68845,0.8719,0.341,0.5453,30,82,311,327,large,372.81,500,375
Tropical_Kingbird_0060_69942,tropical_kingbird,train,176,217,38192,0.8111,0.6156,0.513,117,148,293,365,large,279.4,333,500
Tropical_Kingbird_0122_69687,tropical_kingbird,train,116,248,28768,0.4677,0.5165,0.58,114,166,230,414,medium,273.79,333,500
Tropical_Kingbird_0045_69605,tropical_kingbird,test,252,299,75348,0.8428,0.5686,0.593,106,147,358,446,large,391.03,408,500
Tropical_Kingbird_0097_69436,tropical_kingbird,val,296,257,76072,0.8682,0.506,0.5135,105,43,401,300,large,392.0,500,334
Tropical_Kingbird_0074_69949,tropical_kingbird,train,159,249,39591,0.6386,0.567,0.5733,204,161,363,410,medium,295.44,500,498
Tropical_Kingbird_0041_69954,tropical_kingbird,train,275,324,89100,0.8488,0.485,0.474,24,75,299,399,large,424.97,333,500
Tropical_Kingbird_0114_69700,tropical_kingbird,test,118,200,23600,0.59,0.382,0.5813,132,118,250,318,medium,232.22,500,375
Tropical_Kingbird_0001_69958,tropical_kingbird,train,368,257,94576,0.6984,0.5767,0.371,83,57,451,314,large,448.86,463,500
Tropical_Kingbird_0038_69455,tropical_kingbird,test,448,352,157696,0.7857,0.496,0.5154,24,59,472,411,large,569.74,500,456
Tropical_Kingbird_0116_69714,tropical_kingbird,train,364,388,141232,0.9381,0.51,0.496,73,52,437,440,large,532.02,500,496
Tropical_Kingbird_0017_69715,tropical_kingbird,train,108,262,28296,0.4122,0.625,0.52,161,129,269,391,medium,283.39,344,500
Tropical_Kingbird_0047_69719,tropical_kingbird,test,301,218,65618,0.7243,0.383,0.4888,41,66,342,284,large,371.65,500,358
Tropical_Kingbird_0075_69978,tropical_kingbird,test,284,295,83780,0.9627,0.578,0.548,147,58,431,353,large,409.49,500,375
Tropical_Kingbird_0040_69728,tropical_kingbird,test,154,346,53284,0.4451,0.516,0.4933,181,12,335,358,large,378.72,500,375
Tropical_Kingbird_0110_69731,tropical_kingbird,test,113,111,12543,0.9823,0.487,0.4646,187,89,300,200,small,158.4,500,311
Tropical_Kingbird_0027_69735,tropical_kingbird,test,164,115,18860,0.7012,0.464,0.508,150,133,314,248,medium,200.3,500,375
Tropical_Kingbird_0085_69737,tropical_kingbird,train,151,374,56474,0.4037,0.427,0.536,138,66,289,440,large,403.33,500,472
Tropical_Kingbird_0095_69482,tropical_kingbird,test,258,190,49020,0.7364,0.468,0.4853,105,87,363,277,large,320.41,500,375
Tropical_Kingbird_0052_69739,tropical_kingbird,test,253,330,83490,0.7667,0.5427,0.59,115,130,368,460,large,415.82,445,500
Tropical_Kingbird_0115_69485,tropical_kingbird,test,352,372,130944,0.9462,0.458,0.5012,53,17,405,389,large,512.14,500,405
Tropical_Kingbird_0022_69742,tropical_kingbird,test,126,215,27090,0.586,0.586,0.5961,230,91,356,306,medium,249.2,500,333
Tropical_Kingbird_0034_69242,tropical_kingbird,test,295,300,88500,0.9833,0.5373,0.582,54,141,349,441,large,420.74,375,500
Tropical_Kingbird_0086_69759,tropical_kingbird,val,157,351,55107,0.4473,0.5791,0.541,68,95,225,446,large,384.51,253,500
Tropical_Kingbird_0039_69253,tropical_kingbird,test,225,211,47475,0.9378,0.419,0.5787,97,126,322,337,large,308.46,500,400
Tropical_Kingbird_0023_69998,tropical_kingbird,train,325,183,59475,0.5631,0.411,0.4987,43,96,368,279,large,372.98,500,376
Tropical_Kingbird_0067_69792,tropical_kingbird,test,415,301,124915,0.7253,0.453,0.484,19,31,434,332,large,512.67,500,375
Tropical_Kingbird_0057_69283,tropical_kingbird,val,328,393,128904,0.8346,0.6213,0.5245,128,50,456,443,large,511.89,470,470
Tropical_Kingbird_0044_69815,tropical_kingbird,train,228,243,55404,0.9383,0.512,0.5187,142,73,370,316,large,333.22,500,375
Tropical_Kingbird_0056_69509,tropical_kingbird,train,152,146,22192,0.9605,0.504,0.5988,176,127,328,273,medium,210.76,500,334
Tropical_Kingbird_0103_69311,tropical_kingbird,train,230,316,72680,0.7278,0.625,0.628,135,156,365,472,large,390.84,400,500
Tropical_Kingbird_0084_69312,tropical_kingbird,test,310,189,58590,0.6097,0.59,0.5055,140,89,450,278,large,363.07,500,363
Tropical_Kingbird_0066_69320,tropical_kingbird,test,141,297,41877,0.4747,0.395,0.4853,127,50,268,347,large,328.77,500,409
Tropical_Kingbird_0024_69582,tropical_kingbird,test,272,309,84048,0.8803,0.5422,0.5025,108,47,380,356,large,411.66,450,401
Tropical_Kingbird_0010_69583,tropical_kingbird,train,199,276,54924,0.721,0.607,0.5495,204,45,403,321,large,340.26,500,333
Tropical_Kingbird_0031_69333,tropical_kingbird,train,147,349,51303,0.4212,0.511,0.4407,182,41,329,390,large,378.7,500,489
Tropical_Kingbird_0087_69592,tropical_kingbird,train,314,299,93886,0.9522,0.485,0.539,37,120,351,419,large,433.59,400,500
Tropical_Kingbird_0003_69852,tropical_kingbird,train,213,255,54315,0.8353,0.609,0.5541,198,57,411,312,large,332.26,500,333
Tropical_Kingbird_0088_69856,tropical_kingbird,test,173,194,33562,0.8918,0.487,0.4565,157,55,330,249,large,259.93,500,333
Tropical_Kingbird_0051_69609,tropical_kingbird,test,275,383,105325,0.718,0.619,0.5463,172,74,447,457,large,471.5,500,486
Tropical_Kingbird_0043_69613,tropical_kingbird,test,223,213,47499,0.9552,0.497,0.479,137,53,360,266,large,308.38,500,333
Tropical_Kingbird_0007_69361,tropical_kingbird,train,137,214,29318,0.6402,0.471,0.5946,167,91,304,305,medium,254.1,500,333
Tropical_Kingbird_0018_69619,tropical_kingbird,train,273,330,90090,0.8273,0.389,0.5881,58,82,331,412,large,428.29,500,420
Tropical_Kingbird_0011_69877,tropical_kingbird,train,157,150,23550,0.9554,0.47,0.442,78,146,235,296,medium,217.14,333,500
Tropical_Kingbird_0079_69371,tropical_kingbird,test,131,352,46112,0.3722,0.489,0.51,179,79,310,431,medium,375.59,500,500
Tropical_Kingbird_0063_69589,tropical_kingbird,test,163,108,17604,0.6626,0.551,0.4865,194,108,357,216,medium,195.53,500,333
Gray_Kingbird_0025_70152,gray_kingbird,val,325,289,93925,0.8892,0.365,0.5625,20,58,345,347,large,434.91,500,360
Gray_Kingbird_0022_70155,gray_kingbird,train,216,172,37152,0.7963,0.464,0.4916,124,89,340,261,large,276.12,500,356
Gray_Kingbird_0056_70156,gray_kingbird,test,182,283,51506,0.6431,0.48,0.5228,149,99,331,382,large,336.47,500,460
Gray_Kingbird_0017_70161,gray_kingbird,test,231,242,55902,0.9545,0.6625,0.362,121,60,352,302,large,334.55,357,500
Gray_Kingbird_0083_70162,gray_kingbird,train,219,254,55626,0.8622,0.351,0.4053,66,25,285,279,large,335.38,500,375
Gray_Kingbird_0053_70166,gray_kingbird,test,391,357,139587,0.913,0.463,0.525,36,84,427,441,large,529.46,500,500
Gray_Kingbird_0084_70171,gray_kingbird,test,155,405,62775,0.3827,0.4893,0.537,106,66,261,471,large,433.65,375,500
Gray_Kingbird_0036_70184,gray_kingbird,test,385,426,164010,0.9038,0.4836,0.528,14,51,399,477,large,574.2,427,500
Gray_Kingbird_0075_70188,gray_kingbird,test,180,276,49680,0.6522,0.5973,0.488,134,106,314,382,large,329.51,375,500
Gray_Kingbird_0077_70191,gray_kingbird,test,305,261,79605,0.8557,0.431,0.5756,63,75,368,336,large,401.43,500,357
Gray_Kingbird_0001_70224,gray_kingbird,test,171,163,27873,0.9532,0.639,0.6261,234,127,405,290,medium,236.24,500,333
Gray_Kingbird_0014_70227,gray_kingbird,test,181,153,27693,0.8453,0.393,0.491,106,87,287,240,medium,237.0,500,333
Gray_Kingbird_0021_70228,gray_kingbird,test,211,471,99381,0.448,0.5424,0.511,99,20,310,491,large,516.1,377,500
Gray_Kingbird_0049_795022,gray_kingbird,test,247,149,36803,0.6032,0.418,0.6086,32,102,279,251,large,288.46,372,290
Gray_Kingbird_0009_795023,gray_kingbird,train,352,288,101376,0.8182,0.536,0.552,92,63,444,351,large,454.81,500,375
Gray_Kingbird_0018_70241,gray_kingbird,train,340,206,70040,0.6059,0.4134,0.5209,28,59,368,265,large,397.54,479,311
Gray_Kingbird_0062_795026,gray_kingbird,train,226,329,74354,0.6869,0.5531,0.6323,64,139,290,468,large,399.15,320,480
Gray_Kingbird_0045_70256,gray_kingbird,val,297,197,58509,0.6633,0.587,0.4127,145,15,442,212,large,356.4,500,275
Gray_Kingbird_0054_70264,gray_kingbird,test,183,467,85461,0.3919,0.5043,0.513,85,23,268,490,large,501.58,350,500
Gray_Kingbird_0006_70268,gray_kingbird,train,161,354,56994,0.4548,0.3187,0.584,39,115,200,469,large,388.89,375,500
Gray_Kingbird_0081_70276,gray_kingbird,test,212,240,50880,0.8833,0.3897,0.464,23,112,235,352,large,320.22,331,500
Gray_Kingbird_0019_795013,gray_kingbird,test,384,264,101376,0.6875,0.384,0.4811,0,72,384,336,large,466.0,500,424
Gray_Kingbird_0082_795014,gray_kingbird,test,180,192,34560,0.9375,0.6868,0.5889,171,53,351,245,large,263.18,380,253
Gray_Kingbird_0029_795015,gray_kingbird,test,335,346,115910,0.9682,0.583,0.5595,124,48,459,394,large,481.6,500,395
Gray_Kingbird_0008_70282,gray_kingbird,train,170,173,29410,0.9827,0.588,0.5467,209,95,379,268,medium,242.55,500,332
Gray_Kingbird_0060_795021,gray_kingbird,train,160,307,49120,0.5212,0.656,0.5105,248,16,408,323,large,346.19,500,332
Gray_Kingbird_0063_70287,gray_kingbird,train,224,138,30912,0.6161,0.332,0.4458,54,79,278,217,medium,263.1,500,332
Gray_Kingbird_0016_70288,gray_kingbird,train,102,112,11424,0.9107,0.47,0.5449,184,126,286,238,small,151.49,500,334
Gray_Kingbird_0055_70290,gray_kingbird,test,244,154,37576,0.6311,0.34,0.3964,48,55,292,209,large,288.53,500,333
Gray_Kingbird_0035_795027,gray_kingbird,train,277,303,83931,0.9142,0.511,0.512,117,19,394,322,large,410.53,500,333
Gray_Kingbird_0068_70292,gray_kingbird,train,225,339,76275,0.6637,0.443,0.5627,109,55,334,394,large,406.87,500,399
Gray_Kingbird_0004_70293,gray_kingbird,test,130,283,36790,0.4594,0.426,0.5871,148,91,278,374,medium,311.43,500,396
Gray_Kingbird_0059_795030,gray_kingbird,train,254,229,58166,0.9016,0.544,0.518,145,58,399,287,large,341.99,500,333
