image_id,breed,species,split,total_pixels,fg_pixels,boundary_pixels,bg_pixels,fg_percentage,boundary_percentage,bg_percentage,mask_coverage,mask_height,mask_width
orchard_oriole_0039_91267,orchard_oriole,bird,train,216500,14711,7608,194181,6.794919168591224,3.5140877598152427,89.69099307159354,0.10309006928406467,433,500
orchard_oriole_0041_91258,orchard_oriole,bird,test,219500,32773,11085,175642,14.930751708428247,5.050113895216401,80.01913439635535,0.19980865603644646,500,439
orchard_oriole_0042_91678,orchard_oriole,bird,train,166500,5870,2115,158515,3.5255255255255253,1.2702702702702702,95.2042042042042,0.04795795795795796,333,500
orchard_oriole_0044_91360,orchard_oriole,bird,train,166500,16895,3863,145742,10.147147147147146,2.3201201201201203,87.53273273273274,0.12467267267267267,333,500
orchard_oriole_0045_91205,orchard_oriole,bird,test,194500,8512,6904,179084,4.376349614395887,3.5496143958868895,92.07403598971722,0.07925964010282777,389,500
orchard_oriole_0046_91646,orchard_oriole,bird,train,166500,5544,4287,156669,3.32972972972973,2.5747747747747747,94.0954954954955,0.05904504504504505,333,500
orchard_oriole_0048_91393,orchard_oriole,bird,val,197500,7432,4200,185868,3.7630379746835443,2.1265822784810124,94.11037974683545,0.05889620253164557,395,500
orchard_oriole_0051_91787,orchard_oriole,bird,train,208500,8369,4076,196055,4.013908872901679,1.954916067146283,94.03117505995203,0.059688249400479614,500,417
orchard_oriole_0054_91414,orchard_oriole,bird,test,166500,6800,2367,157333,4.084084084084084,1.4216216216216215,94.49429429429429,0.05505705705705706,333,500
orchard_oriole_0055_91515,orchard_oriole,bird,test,166500,7355,4855,154290,4.4174174174174174,2.915915915915916,92.66666666666667,0.07333333333333333,333,500
orchard_oriole_0058_91819,orchard_oriole,bird,test,190500,23051,9758,157691,12.100262467191602,5.122309711286089,82.77742782152231,0.1722257217847769,381,500
orchard_oriole_0059_92046,orchard_oriole,bird,train,187500,15957,7380,164163,8.5104,3.936,87.5536,0.124464,500,375
orchard_oriole_0060_91536,orchard_oriole,bird,test,187500,13318,4098,170084,7.1029333333333335,2.1856,90.71146666666667,0.09288533333333333,375,500
orchard_oriole_0061_91941,orchard_oriole,bird,train,184000,7973,3137,172890,4.333152173913043,1.704891304347826,93.96195652173913,0.0603804347826087,500,368
orchard_oriole_0065_91397,orchard_oriole,bird,test,167000,7486,3549,155965,4.482634730538922,2.1251497005988025,93.39221556886227,0.06607784431137724,500,334
orchard_oriole_0070_91383,orchard_oriole,bird,test,199500,14604,7218,177678,7.320300751879699,3.618045112781955,89.06165413533834,0.10938345864661654,500,399
orchard_oriole_0074_91979,orchard_oriole,bird,test,187500,28127,8280,151093,15.001066666666667,4.416,80.58293333333333,0.19417066666666666,375,500
orchard_oriole_0075_91847,orchard_oriole,bird,train,187500,10733,6032,170735,5.724266666666667,3.2170666666666667,91.05866666666667,0.08941333333333333,375,500
orchard_oriole_0076_91527,orchard_oriole,bird,test,168500,29108,8551,130841,17.274777448071216,5.074777448071217,77.65044510385756,0.22349554896142435,337,500
orchard_oriole_0077_91651,orchard_oriole,bird,test,200500,13775,6474,180251,6.870324189526184,3.228927680798005,89.9007481296758,0.1009925187032419,500,401
orchard_oriole_0080_91417,orchard_oriole,bird,train,188500,8144,3095,177261,4.320424403183024,1.6419098143236075,94.03766578249336,0.05962334217506631,377,500
orchard_oriole_0082_91654,orchard_oriole,bird,val,163000,13332,4248,145420,8.179141104294478,2.6061349693251534,89.21472392638037,0.10785276073619632,326,500
orchard_oriole_0084_91658,orchard_oriole,bird,train,203000,33657,12663,156680,16.579802955665023,6.2379310344827585,77.18226600985221,0.22817733990147784,406,500
orchard_oriole_0085_91411,orchard_oriole,bird,test,204500,22097,6622,175781,10.805378973105135,3.2381418092909535,85.95647921760391,0.14043520782396088,409,500
orchard_oriole_0088_92086,orchard_oriole,bird,test,194000,32288,6861,154851,16.643298969072166,3.5365979381443298,79.82010309278351,0.20179896907216494,388,500
orchard_oriole_0091_91774,orchard_oriole,bird,val,166500,6226,3078,157196,3.7393393393393395,1.8486486486486486,94.41201201201201,0.05587987987987988,333,500
orchard_oriole_0092_92128,orchard_oriole,bird,train,191500,16518,11547,163435,8.625587467362925,6.02976501305483,85.34464751958224,0.14655352480417755,383,500
orchard_oriole_0093_92020,orchard_oriole,bird,test,187500,11583,5949,169968,6.1776,3.1728,90.6496,0.093504,375,500
orchard_oriole_0095_91345,orchard_oriole,bird,train,166500,10443,3295,152762,6.272072072072072,1.978978978978979,91.74894894894895,0.0825105105105105,333,500
orchard_oriole_0098_91401,orchard_oriole,bird,val,214000,27914,9062,177024,13.04392523364486,4.234579439252337,82.7214953271028,0.17278504672897196,500,428
orchard_oriole_0101_91233,orchard_oriole,bird,test,194500,19179,6218,169103,9.860668380462725,3.1969151670951157,86.94241645244216,0.1305758354755784,389,500
orchard_oriole_0105_91186,orchard_oriole,bird,test,234500,27034,6238,201228,11.528358208955224,2.660127931769723,85.81151385927505,0.14188486140724946,469,500
orchard_oriole_0106_91830,orchard_oriole,bird,test,187500,15480,4720,167300,8.256,2.517333333333333,89.22666666666667,0.10773333333333333,375,500
orchard_oriole_0107_91472,orchard_oriole,bird,test,166500,22333,6548,137619,13.413213213213213,3.932732732732733,82.65405405405406,0.17345945945945945,500,333
orchard_oriole_0108_91530,orchard_oriole,bird,test,200000,13428,7373,179199,6.714,3.6865,89.5995,0.104005,400,500
orchard_oriole_0113_88407,orchard_oriole,bird,test,202500,40270,8019,154211,19.886419753086418,3.96,76.15358024691358,0.2384641975308642,500,405
orchard_oriole_0114_91412,orchard_oriole,bird,test,170500,23204,8912,138384,13.609384164222874,5.226979472140762,81.16363636363636,0.18836363636363637,341,500
orchard_oriole_0116_91645,orchard_oriole,bird,train,157500,7941,4660,144899,5.041904761904762,2.958730158730159,91.99936507936508,0.0800063492063492,315,500
ovenbird_0003_92910,ovenbird,bird,train,249000,34172,13678,201150,13.723694779116466,5.4931726907630525,80.78313253012048,0.19216867469879517,498,500
ovenbird_0004_92868,ovenbird,bird,val,167000,17498,6241,143261,10.477844311377245,3.737125748502994,85.78502994011976,0.1421497005988024,334,500
ovenbird_0009_93395,ovenbird,bird,test,199000,35996,15492,147512,18.088442211055277,7.784924623115578,74.12663316582915,0.2587336683417085,398,500
ovenbird_0010_92957,ovenbird,bird,val,187500,12802,4708,169990,6.827733333333334,2.5109333333333335,90.66133333333333,0.09338666666666667,375,500
ovenbird_0011_92451,ovenbird,bird,train,170500,0,19556,150944,0.0,11.469794721407625,88.53020527859238,0.11469794721407625,341,500
ovenbird_0012_92778,ovenbird,bird,test,153000,7532,3570,141898,4.922875816993464,2.3333333333333335,92.7437908496732,0.07256209150326798,306,500
ovenbird_0015_93037,ovenbird,bird,test,169000,0,24433,144567,0.0,14.457396449704142,85.54260355029585,0.1445739644970414,338,500
ovenbird_0019_92699,ovenbird,bird,test,188000,10384,5042,172574,5.523404255319149,2.681914893617021,91.79468085106383,0.0820531914893617,376,500
ovenbird_0020_93049,ovenbird,bird,test,166500,25236,6672,134592,15.156756756756756,4.007207207207207,80.83603603603603,0.19163963963963965,333,500
ovenbird_0022_92702,ovenbird,bird,train,167500,7391,4125,155984,4.412537313432836,2.462686567164179,93.12477611940298,0.06875223880597015,335,500
ovenbird_0023_92534,ovenbird,bird,test,166500,0,18328,148172,0.0,11.007807807807808,88.99219219219219,0.11007807807807808,500,333
ovenbird_0024_92583,ovenbird,bird,train,209500,6619,4460,198421,3.1594272076372314,2.1288782816229115,94.71169451073986,0.05288305489260143,419,500
ovenbird_0026_92850,ovenbird,bird,test,195500,6412,13520,175568,3.2797953964194373,6.915601023017903,89.80460358056266,0.1019539641943734,391,500
ovenbird_0027_93086,ovenbird,bird,train,178500,25091,7859,145550,14.056582633053221,4.40280112044818,81.5406162464986,0.18459383753501402,357,500
ovenbird_0032_93199,ovenbird,bird,train,166500,5877,4528,156095,3.5297297297297296,2.7195195195195194,93.75075075075075,0.062492492492492495,333,500
ovenbird_0033_93232,ovenbird,bird,test,166500,5024,4565,156911,3.0174174174174175,2.7417417417417416,94.24084084084085,0.05759159159159159,333,500
ovenbird_0034_93006,ovenbird,bird,train,166500,25335,12733,128432,15.216216216216216,7.647447447447448,77.13633633633634,0.22863663663663664,500,333
ovenbird_0035_92785,ovenbird,bird,train,178500,11565,25020,141915,6.4789915966386555,14.016806722689076,79.50420168067227,0.20495798319327732,500,357
ovenbird_0043_93374,ovenbird,bird,test,184500,17075,5902,161523,9.254742547425474,3.1989159891598917,87.54634146341463,0.12453658536585366,369,500
ovenbird_0044_92828,ovenbird,bird,test,187500,17588,26093,143819,9.380266666666667,13.916266666666667,76.70346666666667,0.23296533333333333,375,500
ovenbird_0045_92973,ovenbird,bird,train,187500,7420,3159,176921,3.957333333333333,1.6848,94.35786666666667,0.05642133333333333,375,500
ovenbird_0046_92821,ovenbird,bird,train,240500,8803,18477,213220,3.66029106029106,7.682744282744283,88.65696465696466,0.11343035343035343,500,481
ovenbird_0047_93203,ovenbird,bird,test,166500,20292,9908,136300,12.187387387387387,5.950750750750751,81.86186186186187,0.18138138138138138,500,333
ovenbird_0048_92876,ovenbird,bird,test,228500,28553,9074,190873,12.495842450765865,3.9711159737417945,83.53304157549235,0.16466958424507658,457,500
ovenbird_0050_92672,ovenbird,bird,train,178500,25123,9988,143389,14.074509803921568,5.595518207282913,80.32997198879552,0.19670028011204482,357,500
ovenbird_0053_92462,ovenbird,bird,test,219500,30237,8309,180954,13.775398633257403,3.7854214123006833,82.43917995444191,0.17560820045558087,439,500
ovenbird_0054_92594,ovenbird,bird,train,166500,6970,3103,156427,4.186186186186186,1.8636636636636636,93.95015015015015,0.0604984984984985,333,500
ovenbird_0058_93078,ovenbird,bird,test,184000,16289,5750,161961,8.852717391304347,3.125,88.02228260869565,0.11977717391304347,368,500
ovenbird_0059_92470,ovenbird,bird,train,166500,12730,8276,145494,7.645645645645645,4.970570570570571,87.38378378378378,0.12616216216216217,333,500
ovenbird_0064_93208,ovenbird,bird,train,183500,0,31875,151625,0.0,17.370572207084468,82.62942779291554,0.1737057220708447,367,500
ovenbird_0070_93140,ovenbird,bird,test,166500,19976,5654,140870,11.997597597597597,3.3957957957957956,84.6066066066066,0.15393393393393393,333,500
ovenbird_0077_92590,ovenbird,bird,train,229500,19145,9206,201149,8.342047930283224,4.011328976034858,87.64662309368191,0.12353376906318082,459,500
ovenbird_0079_92610,ovenbird,bird,test,166500,12678,3910,149912,7.614414414414415,2.3483483483483485,90.03723723723724,0.09962762762762763,333,500
ovenbird_0081_93115,ovenbird,bird,test,117600,16964,3502,97134,14.42517006802721,2.977891156462585,82.59693877551021,0.17403061224489796,280,420
ovenbird_0083_92561,ovenbird,bird,test,189000,27761,10031,151208,14.688359788359788,5.307407407407408,80.0042328042328,0.19995767195767195,378,500
ovenbird_0084_92901,ovenbird,bird,test,166500,9955,8594,147951,5.978978978978979,5.1615615615615615,88.85945945945946,0.1114054054054054,333,500
ovenbird_0089_93234,ovenbird,bird,test,178500,43356,20432,114712,24.2890756302521,11.446498599439776,64.26442577030812,0.35735574229691874,357,500
ovenbird_0090_93375,ovenbird,bird,val,193500,31825,15997,145678,16.44702842377261,8.2671834625323,75.28578811369509,0.2471421188630491,387,500
ovenbird_0092_93416,ovenbird,bird,test,190500,11861,4221,174418,6.226246719160105,2.215748031496063,91.55800524934384,0.08441994750656168,381,500
ovenbird_0093_92705,ovenbird,bird,test,166500,10991,6917,148592,6.601201201201201,4.154354354354354,89.24444444444444,0.10755555555555556,333,500
ovenbird_0094_92577,ovenbird,bird,test,210000,8648,8406,192946,4.118095238095238,4.002857142857143,91.87904761904763,0.08120952380952381,420,500
ovenbird_0095_92796,ovenbird,bird,test,172767,8350,24021,140396,4.833098913565669,13.903696886558198,81.26320419987613,0.18736795800123865,433,399
ovenbird_0096_93131,ovenbird,bird,train,166500,20693,6029,139778,12.428228228228228,3.621021021021021,83.95075075075076,0.1604924924924925,333,500
ovenbird_0098_93032,ovenbird,bird,train,167500,0,22064,145436,0.0,13.172537313432835,86.82746268656716,0.13172537313432836,335,500
ovenbird_0099_93148,ovenbird,bird,test,159000,20120,8813,130067,12.654088050314465,5.542767295597485,81.80314465408804,0.1819685534591195,318,500
ovenbird_0101_93104,ovenbird,bird,test,177000,17361,10243,149396,9.808474576271186,5.787005649717514,84.4045197740113,0.155954802259887,354,500
ovenbird_0102_93172,ovenbird,bird,train,179500,17095,8436,153969,9.52367688022284,4.699721448467966,85.7766016713092,0.1422339832869081,359,500
ovenbird_0104_92763,ovenbird,bird,train,187500,17987,9256,160257,9.593066666666667,4.936533333333333,85.4704,0.145296,375,500
ovenbird_0108_92675,ovenbird,bird,test,162500,7217,7332,147951,4.441230769230769,4.512,91.04676923076923,0.08953230769230769,325,500
ovenbird_0112_93018,ovenbird,bird,train,166500,46555,12772,107173,27.96096096096096,7.670870870870871,64.36816816816817,0.35631831831831834,333,500
ovenbird_0118_93002,ovenbird,bird,train,191500,12941,6076,172483,6.757702349869452,3.172845953002611,90.06945169712793,0.09930548302872062,383,500
ovenbird_0122_92993,ovenbird,bird,test,187500,17916,14692,154892,9.5552,7.835733333333334,82.60906666666666,0.17390933333333333,375,500
ovenbird_0124_93103,ovenbird,bird,val,191000,41078,11911,138011,21.506806282722515,6.2361256544502615,72.25706806282723,0.27742931937172777,500,382
ovenbird_0126_92602,ovenbird,bird,test,171500,13975,4227,153298,8.14868804664723,2.464723032069971,89.3865889212828,0.10613411078717201,343,500
ovenbird_0128_93366,ovenbird,bird,val,228500,11174,4973,212353,4.890153172866521,2.17636761487965,92.93347921225383,0.07066520787746171,500,457
ovenbird_0130_92452,ovenbird,bird,train,166500,31623,6792,128085,18.99279279279279,4.079279279279279,76.92792792792793,0.23072072072072072,333,500
ovenbird_0131_92559,ovenbird,bird,test,176000,22683,8900,144417,12.888068181818182,5.056818181818182,82.05511363636364,0.17944886363636364,352,500
ovenbird_0135_93168,ovenbird,bird,train,175000,9878,5826,159296,5.644571428571428,3.329142857142857,91.02628571428572,0.08973714285714286,350,500
ovenbird_0136_92859,ovenbird,bird,val,232000,46166,8177,177657,19.89913793103448,3.524568965517241,76.57629310344828,0.23423706896551724,464,500
ovenbird_0137_92639,ovenbird,bird,train,167000,27826,11959,127215,16.662275449101795,7.161077844311377,76.17664670658682,0.23823353293413174,334,500
pacific_loon_0001_75521,pacific_loon,bird,test,168000,13655,5786,148559,8.12797619047619,3.4440476190476192,88.42797619047619,0.1157202380952381,336,500
pacific_loon_0002_75775,pacific_loon,bird,test,188000,6763,5682,175555,3.597340425531915,3.022340425531915,93.38031914893617,0.06619680851063829,376,500
pacific_loon_0003_75442,pacific_loon,bird,test,201500,0,49034,152466,0.0,24.334491315136475,75.66550868486352,0.24334491315136478,403,500
pacific_loon_0004_75815,pacific_loon,bird,test,212500,9928,7976,194596,4.672,3.7534117647058824,91.57458823529412,0.08425411764705883,425,500
pacific_loon_0005_75829,pacific_loon,bird,test,155155,16415,5706,133034,10.579742837807354,3.6776127098707745,85.74264445232187,0.14257355547678127,341,455
pacific_loon_0006_75386,pacific_loon,bird,train,215000,22133,7132,185735,10.294418604651163,3.3172093023255815,86.38837209302325,0.13611627906976745,430,500
pacific_loon_0008_75428,pacific_loon,bird,test,204000,13861,4297,185842,6.794607843137255,2.106372549019608,91.09901960784313,0.08900980392156863,408,500
pacific_loon_0009_75642,pacific_loon,bird,train,187500,12828,4434,170238,6.8416,2.3648,90.7936,0.092064,375,500
pacific_loon_0010_75818,pacific_loon,bird,test,166000,16119,7846,142035,9.710240963855421,4.726506024096386,85.5632530120482,0.14436746987951807,332,500
pacific_loon_0011_75726,pacific_loon,bird,val,187500,14729,8920,163851,7.855466666666667,4.757333333333333,87.3872,0.126128,375,500
pacific_loon_0012_75736,pacific_loon,bird,train,167000,11047,4814,151139,6.61497005988024,2.882634730538922,90.50239520958084,0.09497604790419162,334,500
pacific_loon_0013_75530,pacific_loon,bird,train,250000,5164,3426,241410,2.0656,1.3704,96.564,0.03436,500,500
pacific_loon_0014_75468,pacific_loon,bird,train,155500,8819,4771,141910,5.671382636655949,3.068167202572347,91.26045016077171,0.08739549839228296,311,500
pacific_loon_0015_75443,pacific_loon,bird,train,181500,13443,5875,162182,7.406611570247934,3.236914600550964,89.35647382920111,0.10643526170798898,363,500
pacific_loon_0017_75835,pacific_loon,bird,train,215000,29178,11006,174816,13.571162790697674,5.119069767441861,81.30976744186046,0.18690232558139536,500,430
pacific_loon_0018_75564,pacific_loon,bird,test,176000,8486,4166,163348,4.821590909090909,2.3670454545454547,92.81136363636364,0.07188636363636364,352,500
pacific_loon_0019_75422,pacific_loon,bird,train,166500,5118,2971,158411,3.073873873873874,1.7843843843843843,95.14174174174174,0.048582582582582585,333,500
pacific_loon_0020_75596,pacific_loon,bird,test,117600,18675,4267,94658,15.880102040816327,3.628401360544218,80.49149659863946,0.19508503401360544,280,420
pacific_loon_0021_75859,pacific_loon,bird,train,187000,11682,3371,171947,6.247058823529412,1.802673796791444,91.95026737967915,0.08049732620320856,374,500
pacific_loon_0022_75405,pacific_loon,bird,val,229000,12812,5290,210898,5.594759825327511,2.3100436681222707,92.09519650655022,0.07904803493449782,500,458
pacific_loon_0023_75476,pacific_loon,bird,train,187500,7386,4465,175649,3.9392,2.3813333333333335,93.67946666666667,0.06320533333333334,375,500
pacific_loon_0024_75555,pacific_loon,bird,test,141000,18813,9543,112644,13.342553191489362,6.768085106382979,79.88936170212766,0.2011063829787234,282,500
pacific_loon_0025_75436,pacific_loon,bird,train,166500,22475,7333,136692,13.498498498498499,4.404204204204204,82.0972972972973,0.17902702702702702,333,500
pacific_loon_0026_75593,pacific_loon,bird,test,166500,17361,4724,144415,10.427027027027027,2.8372372372372374,86.73573573573573,0.13264264264264264,333,500
pacific_loon_0027_75542,pacific_loon,bird,test,166500,7735,6747,152018,4.645645645645645,4.052252252252252,91.3021021021021,0.08697897897897898,333,500
pacific_loon_0029_75495,pacific_loon,bird,val,178000,23155,11414,143431,13.008426966292134,6.412359550561797,80.57921348314606,0.19420786516853933,356,500
pacific_loon_0031_75531,pacific_loon,bird,train,202500,25844,10769,165887,12.762469135802469,5.3180246913580245,81.9195061728395,0.18080493827160493,405,500
pacific_loon_0032_75441,pacific_loon,bird,test,168000,23919,9729,134352,14.2375,5.791071428571429,79.97142857142858,0.2002857142857143,336,500
pacific_loon_0033_75571,pacific_loon,bird,test,175000,36823,9810,128367,21.041714285714285,5.605714285714286,73.35257142857142,0.2664742857142857,350,500
pacific_loon_0034_75438,pacific_loon,bird,train,166500,97307,7738,61455,58.442642642642646,4.647447447447448,36.909909909909906,0.6309009009009009,333,500
pacific_loon_0035_75395,pacific_loon,bird,train,166500,24541,4993,136966,14.73933933933934,2.998798798798799,82.26186186186186,0.17738138138138138,333,500
pacific_loon_0036_75539,pacific_loon,bird,val,178500,9523,5514,163463,5.335014005602241,3.089075630252101,91.57591036414566,0.08424089635854341,357,500
pacific_loon_0037_75800,pacific_loon,bird,train,178000,23226,9447,145327,13.048314606741574,5.307303370786517,81.64438202247192,0.1835561797752809,356,500
pacific_loon_0038_75526,pacific_loon,bird,train,191500,9100,3591,178809,4.751958224543081,1.8751958224543082,93.37284595300261,0.0662715404699739,383,500
pacific_loon_0039_75517,pacific_loon,bird,train,166500,37492,10295,118713,22.51771771771772,6.183183183183183,71.2990990990991,0.287009009009009,333,500
pacific_loon_0040_75414,pacific_loon,bird,test,179000,7311,3159,168530,4.084357541899442,1.764804469273743,94.15083798882682,0.05849162011173184,358,500
pacific_loon_0041_75782,pacific_loon,bird,test,166500,13561,7120,145819,8.144744744744745,4.276276276276277,87.57897897897898,0.12421021021021021,500,333
pacific_loon_0042_75385,pacific_loon,bird,test,193000,10574,13405,169021,5.478756476683937,6.94559585492228,87.57564766839378,0.12424352331606217,386,500
pacific_loon_0043_75747,pacific_loon,bird,test,165500,13417,5810,146273,8.106948640483383,3.510574018126888,88.38247734138973,0.11617522658610271,331,500
pacific_loon_0044_75467,pacific_loon,bird,test,243500,45534,14725,183241,18.699794661190964,6.047227926078029,75.252977412731,0.24747022587268994,487,500
pacific_loon_0045_75589,pacific_loon,bird,test,184500,7087,2446,174967,3.841192411924119,1.3257452574525745,94.8330623306233,0.051669376693766936,369,500
pacific_loon_0046_75439,pacific_loon,bird,train,166500,13884,8177,144439,8.338738738738739,4.911111111111111,86.75015015015015,0.13249849849849848,333,500
pacific_loon_0047_75393,pacific_loon,bird,test,166500,26941,4955,134604,16.18078078078078,2.975975975975976,80.84324324324324,0.19156756756756757,500,333
pacific_loon_0048_75524,pacific_loon,bird,test,166500,7357,3363,155780,4.418618618618619,2.0198198198198196,93.56156156156156,0.06438438438438439,333,500
pacific_loon_0049_75780,pacific_loon,bird,test,193500,5062,4356,184082,2.6160206718346255,2.2511627906976743,95.1328165374677,0.048671834625323,387,500
pacific_loon_0050_75388,pacific_loon,bird,test,166500,16272,7740,142488,9.772972972972973,4.648648648648648,85.57837837837837,0.14421621621621622,333,500
pacific_loon_0051_75514,pacific_loon,bird,val,165500,27017,7803,130680,16.324471299093656,4.714803625377644,78.9607250755287,0.210392749244713,331,500
pacific_loon_0052_75451,pacific_loon,bird,train,200500,13007,5082,182411,6.487281795511222,2.5346633416458855,90.9780548628429,0.09021945137157107,401,500
pacific_loon_0053_77673,pacific_loon,bird,test,170500,13128,3654,153718,7.699706744868035,2.143108504398827,90.15718475073314,0.09842815249266862,341,500
pacific_loon_0054_75543,pacific_loon,bird,val,166500,58930,10862,96708,35.393393393393396,6.523723723723724,58.082882882882885,0.4191711711711712,333,500
pacific_loon_0057_75854,pacific_loon,bird,train,187500,8838,3125,175537,4.7136,1.6666666666666667,93.61973333333333,0.06380266666666666,375,500
pacific_loon_0059_75706,pacific_loon,bird,test,158500,4974,2702,150824,3.138170347003155,1.704731861198738,95.15709779179811,0.04842902208201893,317,500
pacific_loon_0062_75587,pacific_loon,bird,test,211000,8550,2978,199472,4.052132701421801,1.4113744075829384,94.53649289099526,0.054635071090047393,422,500
pacific_loon_0063_75865,pacific_loon,bird,train,239000,24657,5647,208696,10.31673640167364,2.3627615062761507,87.3205020920502,0.1267949790794979,500,478
pacific_loon_0064_75532,pacific_loon,bird,test,195000,15415,8376,171209,7.9051282051282055,4.295384615384616,87.79948717948717,0.12200512820512821,390,500
pacific_loon_0065_75588,pacific_loon,bird,train,159500,19414,4850,135236,12.1717868338558,3.040752351097179,84.78746081504703,0.15212539184952978,319,500
pacific_loon_0066_75547,pacific_loon,bird,train,187000,18535,10551,157914,9.911764705882353,5.642245989304813,84.44598930481284,0.15554010695187165,374,500
pacific_loon_0067_75423,pacific_loon,bird,train,139000,12630,5105,121265,9.086330935251798,3.672661870503597,87.2410071942446,0.12758992805755395,278,500
pacific_loon_0068_75836,pacific_loon,bird,test,187500,13294,4853,169353,7.090133333333333,2.5882666666666667,90.3216,0.096784,375,500
pacific_loon_0069_75446,pacific_loon,bird,test,96950,11997,6573,78380,12.374419804022692,6.7797833935018055,80.8457968024755,0.19154203197524497,277,350
painted_bunting_0001_16585,painted_bunting,bird,train,187500,3082,2598,181820,1.6437333333333333,1.3856,96.97066666666667,0.030293333333333332,375,500
painted_bunting_0002_16887,painted_bunting,bird,train,199000,4081,2760,192159,2.050753768844221,1.3869346733668342,96.56231155778895,0.03437688442211055,500,398
painted_bunting_0004_16641,painted_bunting,bird,test,194500,30311,5383,158806,15.584061696658098,2.7676092544987148,81.6483290488432,0.18351670951156812,389,500
painted_bunting_0005_15202,painted_bunting,bird,val,166000,21711,6262,138027,13.078915662650603,3.772289156626506,83.14879518072289,0.16851204819277107,332,500
painted_bunting_0006_15249,painted_bunting,bird,val,233500,43865,31458,158177,18.785867237687366,13.47237687366167,67.74175588865096,0.3225824411134904,500,467
painted_bunting_0008_16416,painted_bunting,bird,test,190000,14823,4564,170613,7.801578947368421,2.4021052631578947,89.79631578947368,0.10203684210526316,380,500
painted_bunting_0009_16674,painted_bunting,bird,test,167000,11037,3477,152486,6.608982035928144,2.0820359281437124,91.30898203592814,0.08691017964071857,334,500
painted_bunting_0010_16948,painted_bunting,bird,test,202000,27507,30140,144353,13.617326732673268,14.92079207920792,71.46188118811881,0.28538118811881186,404,500
painted_bunting_0011_16690,painted_bunting,bird,test,187500,5251,9124,173125,2.8005333333333335,4.866133333333333,92.33333333333333,0.07666666666666666,375,500
painted_bunting_0013_15294,painted_bunting,bird,test,170000,20386,6745,142869,11.991764705882353,3.9676470588235295,84.04058823529412,0.15959411764705883,340,500
painted_bunting_0016_15200,painted_bunting,bird,test,169500,11650,6054,151796,6.873156342182891,3.5716814159292034,89.5551622418879,0.10444837758112094,339,500
painted_bunting_0019_15231,painted_bunting,bird,test,187500,30502,6950,150048,16.267733333333332,3.7066666666666666,80.0256,0.199744,375,500
painted_bunting_0021_15295,painted_bunting,bird,test,200000,10257,4816,184927,5.1285,2.408,92.4635,0.075365,400,500
painted_bunting_0025_16722,painted_bunting,bird,train,169000,17686,16476,134838,10.46508875739645,9.749112426035502,79.78579881656805,0.20214201183431954,338,500
painted_bunting_0027_16536,painted_bunting,bird,test,239000,20624,9365,209011,8.62928870292887,3.918410041841004,87.45230125523013,0.12547698744769875,478,500
painted_bunting_0028_15205,painted_bunting,bird,train,166500,21943,24697,119860,13.178978978978979,14.833033033033033,71.98798798798799,0.2801201201201201,333,500
painted_bunting_0029_16530,painted_bunting,bird,test,187500,24864,5513,157123,13.2608,2.9402666666666666,83.79893333333334,0.16201066666666666,500,375
painted_bunting_0032_16605,painted_bunting,bird,test,187500,11019,11885,164596,5.8768,6.338666666666667,87.78453333333333,0.12215466666666666,375,500
painted_bunting_0034_15207,painted_bunting,bird,train,179500,14224,18707,146569,7.924233983286908,10.421727019498608,81.65403899721449,0.18345961002785516,359,500
painted_bunting_0036_16563,painted_bunting,bird,train,166500,13354,5102,148044,8.02042042042042,3.0642642642642643,88.91531531531531,0.11084684684684684,333,500
painted_bunting_0039_15235,painted_bunting,bird,train,243000,9024,3782,230194,3.71358024691358,1.5563786008230454,94.73004115226337,0.052699588477366256,486,500
painted_bunting_0040_16691,painted_bunting,bird,test,181000,27338,25139,128523,15.103867403314917,13.888950276243094,71.00718232044198,0.2899281767955801,362,500
painted_bunting_0044_16557,painted_bunting,bird,test,166500,26281,10390,129829,15.784384384384385,6.24024024024024,77.97537537537538,0.22024624624624625,333,500
painted_bunting_0046_16535,painted_bunting,bird,train,167500,12142,3491,151867,7.248955223880597,2.084179104477612,90.66686567164179,0.09333134328358209,500,335
painted_bunting_0049_16869,painted_bunting,bird,test,166500,10550,4915,151035,6.336336336336337,2.951951951951952,90.71171171171171,0.09288288288288288,333,500
painted_bunting_0050_16670,painted_bunting,bird,train,166500,28016,13257,125227,16.826426426426426,7.962162162162162,75.2114114114114,0.2478858858858859,500,333
painted_bunting_0053_16404,painted_bunting,bird,test,166500,22902,5647,137951,13.754954954954956,3.3915915915915917,82.85345345345345,0.17146546546546546,333,500
painted_bunting_0054_16711,painted_bunting,bird,test,203000,17183,13101,172716,8.464532019704434,6.453694581280788,85.08177339901478,0.1491822660098522,406,500
painted_bunting_0055_15208,painted_bunting,bird,train,197000,36636,33787,126577,18.59695431472081,17.150761421319796,64.2522842639594,0.3574771573604061,394,500
painted_bunting_0056_16599,painted_bunting,bird,train,162000,14264,4903,142833,8.804938271604938,3.026543209876543,88.16851851851852,0.11831481481481482,324,500
painted_bunting_0058_16719,painted_bunting,bird,test,179000,10209,12351,156440,5.703351955307262,6.9,87.39664804469274,0.12603351955307263,358,500
painted_bunting_0060_15224,painted_bunting,bird,val,166500,5105,4300,157095,3.066066066066066,2.5825825825825826,94.35135135135135,0.056486486486486485,333,500
