image_name,breed,tsne_x,tsne_y
Brown_Pelican_0043_94506,brown_pelican,-58.73294,53.02171
Brown_Pelican_0139_93995,brown_pelican,-59.07908,51.95502
Brown_Pelican_0067_94529,brown_pelican,-61.276474,51.58795
Brown_Pelican_0141_94533,brown_pelican,-57.703583,50.207333
Brown_Pelican_0122_94022,brown_pelican,-58.6093,53.53655
Brown_Pelican_0085_95053,brown_pelican,-58.293304,51.252975
Brown_Pelican_0071_94549,brown_pelican,-59.053795,53.111904
Brown_Pelican_0040_94051,brown_pelican,-56.46748,50.35237
Brown_Pelican_0128_94059,brown_pelican,-57.65685,48.390236
Brown_Pelican_0051_94578,brown_pelican,-61.85193,51.024403
Brown_Pelican_0121_94067,brown_pelican,-59.106308,49.25926
Brown_Pelican_0129_94074,brown_pelican,-57.85752,52.25131
Brown_Pelican_0088_94076,brown_pelican,-57.593945,52.835293
Brown_Pelican_0007_94078,brown_pelican,-57.891346,50.359577
Brown_Pelican_0012_94079,brown_pelican,-57.030205,52.907356
Brown_Pelican_0081_94085,brown_pelican,-57.461266,54.6111
Brown_Pelican_0049_94598,brown_pelican,-57.833992,47.68038
Brown_Pelican_0019_95158,brown_pelican,-56.897476,51.552353
Brown_Pelican_0011_94683,brown_pelican,-59.10356,51.74723
Brown_Pelican_0070_93678,brown_pelican,-57.291855,53.61632
Brown_Pelican_0039_95216,brown_pelican,-60.375996,51.75963
Brown_Pelican_0025_95218,brown_pelican,-57.311275,54.391575
Brown_Pelican_0124_93684,brown_pelican,-58.57072,51.702953
Brown_Pelican_0072_94974,brown_pelican,-56.20482,50.68858
Brown_Pelican_0074_93692,brown_pelican,-57.416424,54.788925
Brown_Pelican_0056_95229,brown_pelican,-61.282433,51.46061
White_Pelican_0077_97025,white_pelican,-58.591774,48.12864
White_Pelican_0073_96260,white_pelican,-58.411797,52.673393
White_Pelican_0066_95495,white_pelican,-62.2868,49.12786
White_Pelican_0048_95764,white_pelican,-60.266052,49.981876
White_Pelican_0013_96901,white_pelican,-60.580654,47.8834
White_Pelican_0031_97064,white_pelican,-60.746094,49.5782
White_Pelican_0051_97833,white_pelican,-58.00142,52.947815
White_Pelican_0056_97071,white_pelican,-61.489876,48.35446
White_Pelican_0086_95538,white_pelican,-59.77109,49.142506
White_Pelican_0035_96312,white_pelican,-59.705383,50.481457
White_Pelican_0009_97340,white_pelican,-59.855476,45.774094
White_Pelican_0071_96061,white_pelican,-58.191494,46.74837
White_Pelican_0025_97604,white_pelican,-60.054058,50.552055
White_Pelican_0042_97250,white_pelican,-61.28495,49.05781
White_Pelican_0037_95570,white_pelican,-58.051003,47.845524
White_Pelican_0039_97363,white_pelican,-58.907207,46.448143
White_Pelican_0067_95573,white_pelican,-59.653126,45.517185
White_Pelican_0026_95832,white_pelican,-59.787674,50.07864
White_Pelican_0079_97380,white_pelican,-59.58021,45.620403
White_Pelican_0036_96863,white_pelican,-60.094124,48.75225
White_Pelican_0083_95840,white_pelican,-60.498302,48.244217
White_Pelican_0052_96865,white_pelican,-61.560555,48.295586
White_Pelican_0010_96876,white_pelican,-60.986,48.438095
White_Pelican_0068_95635,white_pelican,-60.060898,51.276035
White_Pelican_0046_96888,white_pelican,-61.328503,48.78555
White_Pelican_0044_96028,white_pelican,-59.335323,50.889393
White_Pelican_0084_95877,white_pelican,-58.28811,46.90844
White_Pelican_0012_97261,white_pelican,-60.62288,49.924225
White_Pelican_0016_96659,white_pelican,-61.008114,47.278656
White_Pelican_0081_96148,white_pelican,-61.58035,48.59906
White_Pelican_0032_96920,white_pelican,-61.441906,48.614346
White_Pelican_0022_95897,white_pelican,-58.74998,52.55681
White_Pelican_0040_96026,white_pelican,-59.503777,51.3705
White_Pelican_0014_96417,white_pelican,-61.349792,48.778168
White_Pelican_0059_96675,white_pelican,-58.97694,53.042538
White_Pelican_0075_96422,white_pelican,-60.770615,49.70568
White_Pelican_0076_96427,white_pelican,-59.049675,52.729282
White_Pelican_0005_95916,white_pelican,-60.594227,49.522343
White_Pelican_0003_96691,white_pelican,-60.272114,48.55291
White_Pelican_0015_96952,white_pelican,-58.524345,52.38534
White_Pelican_0034_97466,white_pelican,-61.1971,47.60018
White_Pelican_0028_95950,white_pelican,-60.289402,49.351738
White_Pelican_0072_96975,white_pelican,-59.11708,50.840538
White_Pelican_0050_97913,white_pelican,-61.30922,48.38155
White_Pelican_0087_97247,white_pelican,-61.177773,48.50238
White_Pelican_0047_97190,white_pelican,-60.795067,49.606
White_Pelican_0080_95721,white_pelican,-52.73626,-32.78151
White_Pelican_0053_96236,white_pelican,-58.70154,51.39163
White_Pelican_0054_97528,white_pelican,-60.71309,49.506004
White_Pelican_0024_96554,white_pelican,-60.857784,49.42748
Western_Wood_Pewee_0052_98006,western_wood_pewee,2.7408404,-5.944537
Western_Wood_Pewee_0016_98082,western_wood_pewee,24.148733,0.17982465
Western_Wood_Pewee_0070_98225,western_wood_pewee,19.134703,-10.286258
Western_Wood_Pewee_0014_98094,western_wood_pewee,4.854733,-10.478897
Western_Wood_Pewee_0021_98101,western_wood_pewee,13.053167,-11.979629
Western_Wood_Pewee_0061_795060,western_wood_pewee,19.28658,13.9123955
Western_Wood_Pewee_0024_98229,western_wood_pewee,14.224883,-5.3237667
Western_Wood_Pewee_0046_98113,western_wood_pewee,22.19516,9.824294
Western_Wood_Pewee_0009_98115,western_wood_pewee,26.967422,4.642861
Western_Wood_Pewee_0032_98121,western_wood_pewee,12.310138,3.5431178
Western_Wood_Pewee_0062_98123,western_wood_pewee,8.388455,-2.9634767
Western_Wood_Pewee_0042_98126,western_wood_pewee,12.705686,-3.827676
Western_Wood_Pewee_0037_98127,western_wood_pewee,-6.789495,9.989222
Western_Wood_Pewee_0077_98133,western_wood_pewee,0.3604789,-9.069357
Western_Wood_Pewee_0018_98153,western_wood_pewee,3.5949194,8.023694
Western_Wood_Pewee_0074_98282,western_wood_pewee,13.7344885,-4.6574187
Western_Wood_Pewee_0007_97985,western_wood_pewee,13.034295,-12.102225
Western_Wood_Pewee_0015_98184,western_wood_pewee,12.360639,-13.293547
Western_Wood_Pewee_0053_98186,western_wood_pewee,12.964328,-3.2453177
Western_Wood_Pewee_0026_98191,western_wood_pewee,7.5171213,-5.979318
Western_Wood_Pewee_0012_98031,western_wood_pewee,4.860597,-4.108984
Western_Wood_Pewee_0010_98204,western_wood_pewee,-1.3834339,-21.365868
Western_Wood_Pewee_0011_98205,western_wood_pewee,10.30452,-17.242151
Western_Wood_Pewee_0031_795038,western_wood_pewee,10.838444,-5.0503163
Western_Wood_Pewee_0057_795040,western_wood_pewee,0.39597875,-15.623823
Western_Wood_Pewee_0017_795041,western_wood_pewee,21.145468,4.111089
Western_Wood_Pewee_0029_795042,western_wood_pewee,7.486183,10.584156
Western_Wood_Pewee_0073_795044,western_wood_pewee,18.213282,-6.6864576
Western_Wood_Pewee_0060_795045,western_wood_pewee,6.844298,-4.147063
Western_Wood_Pewee_0019_795046,western_wood_pewee,28.70358,-10.830121
Western_Wood_Pewee_0079_795047,western_wood_pewee,9.821209,-17.148304
Western_Wood_Pewee_0041_795048,western_wood_pewee,15.648721,10.553001
Western_Wood_Pewee_0003_795050,western_wood_pewee,22.99536,-4.8599577
Western_Wood_Pewee_0040_795051,western_wood_pewee,2.4517472,-7.508844
Western_Wood_Pewee_0043_795053,western_wood_pewee,11.638514,-8.249031
Western_Wood_Pewee_0020_795054,western_wood_pewee,19.315079,-10.029191
Western_Wood_Pewee_0028_795057,western_wood_pewee,16.237364,7.2557707
Western_Wood_Pewee_0022_795058,western_wood_pewee,11.651803,-8.343601
Western_Wood_Pewee_0072_98035,western_wood_pewee,-1.2693266,-12.014997
Western_Wood_Pewee_0045_97972,western_wood_pewee,7.7355704,-5.8767033
Western_Wood_Pewee_0051_98206,western_wood_pewee,22.037828,-11.2897415
Western_Wood_Pewee_0035_795062,western_wood_pewee,30.109407,-14.312511
Western_Wood_Pewee_0039_795063,western_wood_pewee,5.893574,-23.979185
Western_Wood_Pewee_0054_97982,western_wood_pewee,19.735174,-3.219604
Western_Wood_Pewee_0050_98241,western_wood_pewee,-1.2223849,-16.482096
Western_Wood_Pewee_0004_98257,western_wood_pewee,53.973877,-39.750084
Western_Wood_Pewee_0076_98002,western_wood_pewee,16.650301,-5.1663017
Western_Wood_Pewee_0008_795043,western_wood_pewee,17.027811,1.2421247
Western_Wood_Pewee_0059_98262,western_wood_pewee,16.835838,14.986781
Western_Wood_Pewee_0049_98263,western_wood_pewee,-1.8791883,-14.650368
Western_Wood_Pewee_0013_98268,western_wood_pewee,24.526684,-0.10875601
Western_Wood_Pewee_0081_98270,western_wood_pewee,13.879479,1.0171492
Western_Wood_Pewee_0030_98272,western_wood_pewee,15.484925,-17.15265
Western_Wood_Pewee_0047_98274,western_wood_pewee,19.541496,13.755568
Western_Wood_Pewee_0065_98001,western_wood_pewee,16.254871,9.051589
Western_Wood_Pewee_0068_98024,western_wood_pewee,6.662925,-4.584274
Western_Wood_Pewee_0056_98026,western_wood_pewee,11.625928,-8.342168
Western_Wood_Pewee_0063_98295,western_wood_pewee,59.571564,-11.57343
Western_Wood_Pewee_0069_98299,western_wood_pewee,7.619217,-20.062664
Western_Wood_Pewee_0001_98045,western_wood_pewee,30.655737,-9.896578
Sayornis_0137_98305,sayornis,-17.801304,11.45115
Sayornis_0022_98308,sayornis,17.642954,-3.737296
Sayornis_0066_98309,sayornis,13.545845,-12.072863
Sayornis_0115_99335,sayornis,13.490271,-5.623106
Sayornis_0086_98829,sayornis,4.9268866,17.54248
Sayornis_0036_98323,sayornis,13.406306,11.185629
Sayornis_0106_98841,sayornis,17.382685,-5.501201
Sayornis_0070_99354,sayornis,12.45878,-29.79797
Sayornis_0134_98339,sayornis,5.032471,-6.326368
Sayornis_0105_98853,sayornis,15.944038,13.312559
Sayornis_0030_98343,sayornis,7.444431,4.661394
Sayornis_0075_98350,sayornis,-7.414159,-2.0048375
Sayornis_0119_98864,sayornis,-1.545253,-14.546759
Sayornis_0127_98865,sayornis,15.60799,9.9691515
Sayornis_0042_98874,sayornis,17.858454,8.817285
Sayornis_0012_98881,sayornis,12.645885,-16.814766
Sayornis_0061_98375,sayornis,11.046224,-5.242943
Sayornis_0109_98906,sayornis,14.024332,-12.268693
Sayornis_0069_98914,sayornis,-7.3032365,-1.3767083
Sayornis_0111_98406,sayornis,10.064135,-9.513758
Sayornis_0129_98924,sayornis,16.288887,-6.253948
Sayornis_0067_98930,sayornis,5.0501547,-16.224182
Sayornis_0098_98419,sayornis,60.74037,-44.12883
Sayornis_0039_98420,sayornis,-5.9189477,-0.19586699
Sayornis_0116_98939,sayornis,20.756983,-11.045538
Sayornis_0076_98941,sayornis,-5.278365,-2.9335349
Sayornis_0079_98434,sayornis,21.07078,-10.003099
Sayornis_0037_98949,sayornis,12.605873,-1.3335129
Sayornis_0038_98441,sayornis,14.223776,41.987167
Sayornis_0005_98958,sayornis,5.6766973,-6.175426
Sayornis_0032_98962,sayornis,13.141514,-12.090019
Sayornis_0114_98976,sayornis,16.35402,7.4630337
Sayornis_0085_99503,sayornis,10.560563,11.983528
Sayornis_0081_99508,sayornis,13.808024,9.765048
Sayornis_0029_99535,sayornis,13.008418,-3.5569928
Sayornis_0094_98512,sayornis,17.64767,-4.068168
Sayornis_0080_98518,sayornis,17.56095,-6.2273126
Sayornis_0047_98524,sayornis,60.88522,-41.10475
Sayornis_0125_98528,sayornis,-5.30546,-2.0668433
Sayornis_0045_98549,sayornis,18.040207,-4.419394
Sayornis_0108_98553,sayornis,12.010618,6.265927
Sayornis_0136_99099,sayornis,-7.2720327,0.32179487
Sayornis_0099_98593,sayornis,18.220251,-6.713662
Sayornis_0002_98596,sayornis,16.613558,-2.7848406
Sayornis_0007_99117,sayornis,17.5461,-6.1134987
Sayornis_0011_98610,sayornis,12.1417465,-7.756306
Sayornis_0010_98611,sayornis,7.7635226,-9.749331
Sayornis_0133_99129,sayornis,12.66931,41.64228
Sayornis_0003_98618,sayornis,5.0814276,-17.75059
Sayornis_0025_98620,sayornis,-11.954448,0.03315964
Sayornis_0113_98630,sayornis,10.943746,7.312778
Sayornis_0056_99553,sayornis,6.139301,-4.835798
Sayornis_0019_98636,sayornis,0.65450126,18.345158
Sayornis_0130_98678,sayornis,13.635282,9.799633
Sayornis_0021_98710,sayornis,2.261873,0.1520994
Sayornis_0077_98724,sayornis,8.993043,-9.409845
Sayornis_0020_98727,sayornis,-37.065975,-41.14514
Sayornis_0014_98889,sayornis,9.062153,-9.379439
Sayornis_0100_98782,sayornis,11.032567,-1.5225382
Sayornis_0058_98798,sayornis,5.448438,5.3761477
American_Pipit_0039_99841,american_pipit,2.9679682,-49.02948
American_Pipit_0010_99843,american_pipit,16.146914,41.93964
American_Pipit_0074_100154,american_pipit,5.2830014,-48.673008
American_Pipit_0124_99848,american_pipit,32.081005,-51.261776
American_Pipit_0006_99857,american_pipit,31.97777,-50.302017
American_Pipit_0031_99607,american_pipit,3.3944883,-48.75731
American_Pipit_0021_100378,american_pipit,48.541348,-41.62577
American_Pipit_0082_99867,american_pipit,3.1818135,-48.85829
American_Pipit_0114_100380,american_pipit,22.93645,-42.149002
American_Pipit_0008_100390,american_pipit,34.554485,-45.64016
American_Pipit_0048_100140,american_pipit,7.5077295,-35.832947
American_Pipit_0011_99630,american_pipit,3.2578137,-48.793255
American_Pipit_0072_99631,american_pipit,35.05342,-44.344444
American_Pipit_0104_100147,american_pipit,9.500067,-21.998575
American_Pipit_0078_99898,american_pipit,33.69812,-48.87025
American_Pipit_0017_99902,american_pipit,30.63636,-49.934574
American_Pipit_0007_99808,american_pipit,33.67313,-50.86852
American_Pipit_0036_99658,american_pipit,3.5240867,-48.534725
American_Pipit_0019_99810,american_pipit,39.776825,-39.94267
American_Pipit_0029_99667,american_pipit,13.295482,-49.841537
American_Pipit_0035_100181,american_pipit,47.948444,-25.990776
American_Pipit_0059_99628,american_pipit,14.474185,-45.975624
American_Pipit_0123_99929,american_pipit,25.741644,-49.30224
American_Pipit_0015_99932,american_pipit,34.13337,-47.558617
American_Pipit_0027_100189,american_pipit,22.573477,-44.722015
American_Pipit_0024_99813,american_pipit,27.904757,-50.368492
American_Pipit_0113_99939,american_pipit,39.70748,-39.997513
American_Pipit_0111_99940,american_pipit,40.096283,-50.750572
American_Pipit_0045_99687,american_pipit,33.33045,-47.835594
American_Pipit_0034_99946,american_pipit,34.9639,-51.241783
American_Pipit_0022_100227,american_pipit,28.035715,-53.229683
American_Pipit_0037_99954,american_pipit,29.660503,-49.545742
American_Pipit_0088_100213,american_pipit,34.79928,-14.720451
American_Pipit_0095_99959,american_pipit,25.773485,-49.309505
American_Pipit_0066_99961,american_pipit,41.4956,-43.890476
American_Pipit_0058_100218,american_pipit,27.307556,-48.816044
American_Pipit_0109_99710,american_pipit,30.47889,-53.374176
American_Pipit_0001_100225,american_pipit,31.957796,-50.842026
American_Pipit_0099_99971,american_pipit,19.21185,-49.37384
American_Pipit_0102_99979,american_pipit,35.404854,-49.36708
American_Pipit_0067_100237,american_pipit,39.808636,-39.906345
American_Pipit_0046_100240,american_pipit,14.22984,-43.210907
American_Pipit_0098_99986,american_pipit,10.790402,-58.792915
American_Pipit_0090_99651,american_pipit,40.142586,-48.888416
American_Pipit_0085_100246,american_pipit,34.604492,-45.5467
American_Pipit_0087_99996,american_pipit,27.444439,-48.903664
American_Pipit_0062_100000,american_pipit,19.159687,-49.977642
American_Pipit_0089_100260,american_pipit,-3.0474613,-33.188904
American_Pipit_0116_100015,american_pipit,35.213947,-44.197327
American_Pipit_0091_100276,american_pipit,29.944794,-49.96102
American_Pipit_0002_100023,american_pipit,33.65291,-48.559795
American_Pipit_0043_100027,american_pipit,33.585777,-54.650406
American_Pipit_0121_100040,american_pipit,33.8112,-48.527245
American_Pipit_0081_99785,american_pipit,34.660526,-51.42467
American_Pipit_0101_100053,american_pipit,40.507168,-41.753056
American_Pipit_0080_100055,american_pipit,12.883097,-18.73763
American_Pipit_0041_100060,american_pipit,40.0136,-38.02933
American_Pipit_0070_100061,american_pipit,33.58593,-50.36467
American_Pipit_0119_99622,american_pipit,21.035751,-26.9953
American_Pipit_0073_99642,american_pipit,33.863686,-49.487885
Whip_Poor_Will_0011_796416,whip_poor_will,-17.12151,-69.01614
Whip_Poor_Will_0048_796417,whip_poor_will,-15.316958,-64.63592
Whip_Poor_Will_0040_100482,whip_poor_will,-19.12953,-66.95427
Whip_Poor_Will_0042_796419,whip_poor_will,-20.763472,-64.79644
Whip_Poor_Will_0008_796420,whip_poor_will,-18.031778,-66.606804
Whip_Poor_Will_0028_796421,whip_poor_will,-17.436157,-65.23237
Whip_Poor_Will_0045_796422,whip_poor_will,-18.300991,-65.02679
Whip_Poor_Will_0009_796423,whip_poor_will,-18.851315,-65.664955
Whip_Poor_Will_0016_796424,whip_poor_will,-22.711842,-67.03001
Whip_Poor_Will_0005_796425,whip_poor_will,-16.447664,-66.145256
Whip_Poor_Will_0021_796426,whip_poor_will,-17.16108,-69.97286
Whip_Poor_Will_0002_796427,whip_poor_will,-20.427183,-67.77383
Whip_Poor_Will_0041_796428,whip_poor_will,-17.184784,-67.719894
Whip_Poor_Will_0017_796429,whip_poor_will,-20.767433,-68.00616
Whip_Poor_Will_0035_796430,whip_poor_will,-10.387959,-66.1257
Whip_Poor_Will_0007_796431,whip_poor_will,-21.068762,-68.48109
Whip_Poor_Will_0006_22800,whip_poor_will,-15.666422,-58.914837
Whip_Poor_Will_0019_796433,whip_poor_will,-15.621517,-68.15764
Whip_Poor_Will_0025_796434,whip_poor_will,-13.894511,-68.02773
Whip_Poor_Will_0015_796435,whip_poor_will,-22.316315,-68.25478
Whip_Poor_Will_0032_796437,whip_poor_will,-18.403328,-65.85676
Whip_Poor_Will_0022_796438,whip_poor_will,-18.560362,-66.09842
Whip_Poor_Will_0013_796439,whip_poor_will,-21.325674,-67.958405
Whip_Poor_Will_0046_796440,whip_poor_will,-20.546646,-64.999756
Whip_Poor_Will_0027_796441,whip_poor_will,-20.239939,-65.11971
Whip_Poor_Will_0043_796442,whip_poor_will,-15.710242,-67.08489
Whip_Poor_Will_0049_83621,whip_poor_will,-13.652085,-62.858307
Whip_Poor_Will_0004_100479,whip_poor_will,-16.32732,-70.68932
Whip_Poor_Will_0020_100396,whip_poor_will,-21.569937,-65.879974
Whip_Poor_Will_0031_100397,whip_poor_will,-14.3575325,-64.37856
Whip_Poor_Will_0036_100399,whip_poor_will,-18.219654,-66.77138
Whip_Poor_Will_0030_100412,whip_poor_will,-15.601633,-64.90674
Whip_Poor_Will_0038_100443,whip_poor_will,-18.049461,-65.92015
Whip_Poor_Will_0024_100444,whip_poor_will,-18.388647,-65.82475
Whip_Poor_Will_0029_796432,whip_poor_will,-22.674301,-67.006004
Whip_Poor_Will_0026_100456,whip_poor_will,-19.135902,-66.73895
Whip_Poor_Will_0010_100464,whip_poor_will,-13.972554,-69.16121
Whip_Poor_Will_0018_796403,whip_poor_will,-17.966063,-67.477486
Whip_Poor_Will_0037_796405,whip_poor_will,-15.216515,-68.822174
Whip_Poor_Will_0033_82166,whip_poor_will,-39.347366,-50.48884
Whip_Poor_Will_0044_796407,whip_poor_will,-20.467142,-67.67688
Whip_Poor_Will_0039_796408,whip_poor_will,-19.855078,-68.417595
Whip_Poor_Will_0003_796409,whip_poor_will,-16.105524,-68.9738
Whip_Poor_Will_0023_796410,whip_poor_will,-14.889764,-67.32512
Whip_Poor_Will_0001_796411,whip_poor_will,-19.651697,-68.37433
Whip_Poor_Will_0047_796412,whip_poor_will,-18.765095,-64.418365
Whip_Poor_Will_0034_796413,whip_poor_will,-18.387672,-66.44327
Whip_Poor_Will_0012_796414,whip_poor_will,-22.041971,-68.54717
Whip_Poor_Will_0050_796415,whip_poor_will,-21.153933,-68.01027
Horned_Puffin_0016_100993,horned_puffin,-68.449425,-1.139683
Horned_Puffin_0068_100872,horned_puffin,-57.91021,-7.5968227
Horned_Puffin_0024_100620,horned_puffin,-65.05738,1.3701776
Horned_Puffin_0011_100621,horned_puffin,-60.265846,-18.69887
Horned_Puffin_0065_100625,horned_puffin,-57.322815,-5.734296
Horned_Puffin_0055_100882,horned_puffin,-56.80466,-5.9559946
Horned_Puffin_0074_100886,horned_puffin,-57.125328,-7.447214
Horned_Puffin_0029_100888,horned_puffin,-71.91519,7.6309185
Horned_Puffin_0015_100889,horned_puffin,-60.301804,-6.6837935
Horned_Puffin_0039_100890,horned_puffin,-67.664375,-0.826124
Horned_Puffin_0040_100891,horned_puffin,-57.31162,-5.9760637
Horned_Puffin_0084_100637,horned_puffin,-58.398376,-7.9746456
Horned_Puffin_0034_100895,horned_puffin,-53.066055,4.14382
Horned_Puffin_0050_100645,horned_puffin,-67.34084,-0.6449466
Horned_Puffin_0083_100649,horned_puffin,-56.932526,-5.61088
Horned_Puffin_0027_100906,horned_puffin,-47.466652,1.9587291
Horned_Puffin_0071_100651,horned_puffin,-59.546642,-7.6737094
Horned_Puffin_0054_100915,horned_puffin,-67.72941,0.47800925
Horned_Puffin_0048_100916,horned_puffin,-69.02175,-0.7864897
Horned_Puffin_0075_100664,horned_puffin,-52.900566,-7.5456605
Horned_Puffin_0059_100925,horned_puffin,-67.10715,-0.1619729
Horned_Puffin_0077_100671,horned_puffin,-43.304916,-25.752878
Horned_Puffin_0082_100876,horned_puffin,-60.159916,-7.912257
Horned_Puffin_0072_100938,horned_puffin,-49.56738,2.0386062
Horned_Puffin_0025_100942,horned_puffin,-52.74362,-4.1431904
Horned_Puffin_0066_100877,horned_puffin,-60.67272,-6.5332017
Horned_Puffin_0035_100690,horned_puffin,-53.081947,-4.6914725
Horned_Puffin_0062_100693,horned_puffin,-58.866867,-7.773506
Horned_Puffin_0007_100699,horned_puffin,-68.99812,-0.9890858
Horned_Puffin_0069_101018,horned_puffin,-56.78897,-9.90738
Horned_Puffin_0047_100967,horned_puffin,-72.34778,24.90288
Horned_Puffin_0001_100973,horned_puffin,-59.17506,-7.6984825
Horned_Puffin_0036_100974,horned_puffin,-66.90015,3.9290643
Horned_Puffin_0052_100977,horned_puffin,-57.911503,-4.7781763
Horned_Puffin_0030_100725,horned_puffin,-55.370304,-9.782599
Horned_Puffin_0060_100726,horned_puffin,-55.398712,-6.9301834
Horned_Puffin_0033_100731,horned_puffin,-57.807938,-7.084703
Horned_Puffin_0004_100733,horned_puffin,-72.99104,-19.35444
Horned_Puffin_0067_100737,horned_puffin,-56.88414,-5.76197
Horned_Puffin_0042_100760,horned_puffin,-58.260094,-9.06796
Horned_Puffin_0012_100763,horned_puffin,-57.345417,-4.9168887
Horned_Puffin_0028_100765,horned_puffin,-58.265915,-7.4076405
Horned_Puffin_0022_100766,horned_puffin,-68.11436,-1.5882167
Horned_Puffin_0038_100635,horned_puffin,-56.455578,-6.5164623
Horned_Puffin_0056_101030,horned_puffin,-56.902306,-6.3475075
Horned_Puffin_0078_100777,horned_puffin,-59.343468,-10.124594
Horned_Puffin_0021_100780,horned_puffin,-56.71112,-6.0395484
Horned_Puffin_0046_100785,horned_puffin,-58.619198,-7.103138
Horned_Puffin_0003_101045,horned_puffin,-56.2816,-6.2274632
Horned_Puffin_0051_101048,horned_puffin,-59.131924,-7.785279
Horned_Puffin_0081_101054,horned_puffin,-58.275993,-8.975956
Horned_Puffin_0045_100803,horned_puffin,-35.316963,25.76771
Horned_Puffin_0031_100804,horned_puffin,-56.75949,-6.5753107
Horned_Puffin_0019_101063,horned_puffin,-57.089428,-5.854116
Horned_Puffin_0010_100771,horned_puffin,-59.11203,-6.242572
Horned_Puffin_0073_100830,horned_puffin,-67.218185,-0.2381452
Horned_Puffin_0026_100937,horned_puffin,-58.931484,-7.5096116
Horned_Puffin_0061_100845,horned_puffin,-53.515644,-3.8440716
Horned_Puffin_0079_100847,horned_puffin,-56.30112,-5.971316
Horned_Puffin_0006_100989,horned_puffin,-59.69014,-7.5307927
Common_Raven_0089_101891,common_raven,-19.440123,24.78217
Common_Raven_0059_101893,common_raven,-34.598965,20.591736
Common_Raven_0070_101896,common_raven,-23.486988,21.436396
Common_Raven_0043_101901,common_raven,-37.95575,30.57881
Common_Raven_0010_101390,common_raven,-28.483097,32.185196
Common_Raven_0024_101394,common_raven,-24.548067,21.889246
Common_Raven_0052_101909,common_raven,-33.590042,29.10233
Common_Raven_0107_101412,common_raven,-28.909504,29.836674
Common_Raven_0023_102437,common_raven,-37.877182,28.17203
Common_Raven_0072_102443,common_raven,-34.60511,35.237675
Common_Raven_0028_102452,common_raven,-29.14379,32.700535
Common_Raven_0065_102465,common_raven,-29.781229,31.638798
Common_Raven_0062_101448,common_raven,-30.106497,32.56223
Common_Raven_0126_101459,common_raven,-30.145664,31.35862
Common_Raven_0066_101461,common_raven,-27.682375,33.81749
Common_Raven_0035_101466,common_raven,-34.063175,27.114372
Common_Raven_0061_102519,common_raven,-33.20883,27.749317
Common_Raven_0060_102013,common_raven,-25.260761,21.595224
Common_Raven_0075_102530,common_raven,-28.319593,38.32801
Common_Raven_0007_102020,common_raven,-31.290497,32.352818
Common_Raven_0069_101825,common_raven,-27.518726,27.716673
Common_Raven_0036_102025,common_raven,-34.043736,29.278158
Common_Raven_0091_101524,common_raven,-13.9552355,22.414715
Common_Raven_0092_102550,common_raven,-32.252422,31.459988
Common_Raven_0029_102039,common_raven,-58.995785,5.105561
Common_Raven_0085_102041,common_raven,-28.85528,28.30305
Common_Raven_0017_102044,common_raven,-33.201427,28.482676
Common_Raven_0132_101543,common_raven,-37.05687,29.200981
Common_Raven_0093_102058,common_raven,-34.032547,28.956305
Common_Raven_0002_102582,common_raven,-32.625286,31.45338
Common_Raven_0025_102584,common_raven,-35.33138,31.977045
Common_Raven_0074_101576,common_raven,-26.069231,22.672398
Common_Raven_0129_102094,common_raven,-24.657043,22.806412
Common_Raven_0119_101595,common_raven,-27.763044,25.963491
Common_Raven_0009_102112,common_raven,-7.095359,-17.88503
Common_Raven_0037_101096,common_raven,-40.480198,24.226871
Common_Raven_0079_101100,common_raven,-29.707739,25.484636
Common_Raven_0128_102017,common_raven,-27.196655,23.67713
Common_Raven_0078_101148,common_raven,-31.544434,32.251194
Common_Raven_0099_102534,common_raven,-29.842772,27.195261
Common_Raven_0122_101708,common_raven,-33.923134,27.471174
Common_Raven_0018_101713,common_raven,-34.915432,27.511547
Common_Raven_0110_101775,common_raven,-33.82982,29.023876
Common_Raven_0001_101213,common_raven,-32.28487,28.063784
Common_Raven_0068_101216,common_raven,-28.81044,26.210114
Common_Raven_0086_101221,common_raven,-26.18052,40.08036
Common_Raven_0121_101744,common_raven,-35.36012,35.13878
Common_Raven_0054_101750,common_raven,-1.7791362,-8.252674
Common_Raven_0033_101759,common_raven,-23.25564,39.55685
Common_Raven_0021_101767,common_raven,-45.929012,2.7386656
Common_Raven_0082_102306,common_raven,-36.53471,29.65149
Common_Raven_0053_101291,common_raven,-25.912783,23.883883
Common_Raven_0095_101831,common_raven,-26.97357,24.917286
Common_Raven_0117_101833,common_raven,-35.48602,26.36309
Common_Raven_0057_101324,common_raven,-33.961174,29.699533
Common_Raven_0005_101347,common_raven,-30.30533,25.684118
Common_Raven_0077_101349,common_raven,-37.326904,27.782766
Common_Raven_0116_101350,common_raven,-36.73437,31.430172
Common_Raven_0015_101364,common_raven,-34.776062,33.46714
White_Necked_Raven_0047_102660,white_necked_raven,-36.71645,26.910673
White_Necked_Raven_0059_102668,white_necked_raven,-36.344715,26.394718
White_Necked_Raven_0007_102676,white_necked_raven,-43.85145,10.624275
White_Necked_Raven_0031_102686,white_necked_raven,-36.779644,21.998322
White_Necked_Raven_0014_102687,white_necked_raven,-36.2746,26.825586
White_Necked_Raven_0034_102598,white_necked_raven,-35.894035,27.759554
