image_id,breed,split,width,height,area,aspect_ratio,file_size_by,file_size_kb,mean_r,mean_g,mean_b,std_r,std_g,std_b,brightness,contrast,sharpness,size_category,orientation
Common_Raven_0023_102437,common_raven,test,400,500,200000,0.8,138897,135.6416015625,54.35493087768555,86.91089630126953,116.59364318847656,29.854000091552734,26.64423942565918,38.29463577270508,80.53598022460938,25.673295974731445,1112.3707275390625,medium,portrait
Common_Raven_0072_102443,common_raven,val,375,500,187500,0.75,85001,83.0087890625,143.33099365234375,135.8610382080078,125.4145278930664,48.035030364990234,45.326454162597656,42.555171966552734,136.9041748046875,45.441104888916016,428.15826416015625,medium,portrait
Common_Raven_0028_102452,common_raven,train,500,430,215000,1.1627906976744187,135117,131.9501953125,162.27841186523438,171.0356903076172,160.1597442626953,73.43113708496094,65.63440704345703,66.33153533935547,167.13465881347656,67.31597900390625,1103.4547119140625,medium,landscape
Common_Raven_0065_102465,common_raven,test,500,375,187500,1.3333333333333333,149993,146.4775390625,170.45606994628906,163.1990203857422,148.7535400390625,74.61363220214844,74.47705078125,76.92335510253906,163.72637939453125,74.04348754882812,1279.0899658203125,medium,landscape
Common_Raven_0062_101448,common_raven,train,500,443,221500,1.1286681715575622,123671,120.7724609375,88.81103515625,89.63548278808594,89.66190338134766,63.47343826293945,60.30517578125,57.281192779541016,89.3941879272461,60.742950439453125,1586.1800537109375,medium,landscape
Common_Raven_0126_101459,common_raven,test,500,471,235500,1.0615711252653928,116498,113.767578125,151.15188598632812,156.42625427246094,155.4156036376953,75.72590637207031,72.75491333007812,75.63326263427734,154.73876953125,73.79281616210938,392.5556335449219,medium,landscape
Common_Raven_0066_101461,common_raven,train,500,396,198000,1.2626262626262625,160169,156.4150390625,125.51278686523438,126.03646087646484,121.88644409179688,42.063018798828125,40.48523712158203,36.56486892700195,125.42011260986328,40.464500427246094,2097.537109375,medium,landscape
Common_Raven_0035_101466,common_raven,train,500,332,166000,1.5060240963855422,52984,51.7421875,180.43246459960938,170.73133850097656,161.11878967285156,53.480186462402344,53.09290313720703,52.3358268737793,172.53985595703125,52.99209213256836,459.3085632324219,medium,landscape
Common_Raven_0061_102519,common_raven,train,500,375,187500,1.3333333333333333,126927,123.9521484375,191.96676635742188,187.93377685546875,189.31283569335938,61.11082077026367,60.6727180480957,57.006309509277344,189.29339599609375,60.222412109375,2480.072265625,medium,landscape
Common_Raven_0060_102013,common_raven,test,500,396,198000,1.2626262626262625,286206,279.498046875,128.57017517089844,125.06890106201172,111.23328399658203,56.84355545043945,53.71744918823242,56.43736267089844,124.54082489013672,54.232852935791016,7513.3525390625,medium,landscape
Common_Raven_0075_102530,common_raven,test,500,375,187500,1.3333333333333333,174803,170.7060546875,145.72901916503906,144.52430725097656,141.21470642089844,42.08016586303711,41.41265869140625,39.04306411743164,144.50924682617188,41.20233154296875,3503.76220703125,medium,landscape
Common_Raven_0007_102020,common_raven,train,500,333,166500,1.5015015015015014,89531,87.4326171875,105.38258361816406,105.87189483642578,103.43299865722656,63.92070770263672,62.069488525390625,62.467655181884766,105.44759368896484,62.333213806152344,6155.84814453125,medium,landscape
Common_Raven_0069_101825,common_raven,val,500,334,167000,1.4970059880239521,146249,142.8212890625,131.0259552001953,141.4478759765625,109.36407470703125,53.3526611328125,47.86255645751953,62.22822570800781,134.67115783691406,49.48663330078125,13823.19921875,medium,landscape
Common_Raven_0036_102025,common_raven,test,500,333,166500,1.5015015015015014,128879,125.8583984375,116.33177185058594,133.44894409179688,97.277587890625,51.91373062133789,58.31068420410156,41.095680236816406,124.2104721069336,52.98388671875,1157.2940673828125,medium,landscape
Common_Raven_0091_101524,common_raven,test,500,356,178000,1.404494382022472,53625,52.3681640625,132.7864990234375,135.1465606689453,135.50692749023438,70.0501937866211,72.66361236572266,73.49364471435547,134.50466918945312,71.91250610351562,343.125,medium,landscape
Common_Raven_0092_102550,common_raven,test,500,375,187500,1.3333333333333333,53119,51.8740234375,168.4466094970703,147.74288940429688,139.17527770996094,90.3771743774414,73.01325988769531,61.584632873535156,152.95309448242188,76.10433197021484,301.8224182128906,medium,landscape
Common_Raven_0029_102039,common_raven,train,500,325,162500,1.5384615384615385,47614,46.498046875,167.67665100097656,200.66818237304688,237.78823852539062,37.880367279052734,45.469749450683594,52.09135055541992,194.9891357421875,43.92645263671875,313.7032775878906,medium,landscape
Common_Raven_0085_102041,common_raven,test,500,334,167000,1.4970059880239521,122222,119.357421875,112.9960708618164,89.47948455810547,63.346435546875,55.926570892333984,48.31961441040039,42.11110305786133,93.53921508789062,49.42877960205078,2145.807373046875,medium,landscape
Common_Raven_0017_102044,common_raven,train,500,375,187500,1.3333333333333333,178409,174.2275390625,143.12979125976562,144.52890014648438,157.44134521484375,56.945068359375,54.89243698120117,57.455814361572266,145.57098388671875,55.7438850402832,233.25509643554688,medium,landscape
Common_Raven_0132_101543,common_raven,test,456,500,228000,0.912,24700,24.12109375,205.25393676757812,204.66537475585938,202.82247924804688,93.41720581054688,95.1499252319336,87.9084701538086,204.27783203125,93.39503479003906,618.9208374023438,medium,portrait
Common_Raven_0093_102058,common_raven,test,500,357,178500,1.4005602240896358,81888,79.96875,141.13458251953125,137.3161163330078,134.619140625,47.555686950683594,42.71695327758789,40.72030258178711,138.12901306152344,43.66504669189453,1191.41259765625,medium,landscape
Common_Raven_0002_102582,common_raven,train,343,500,171500,0.686,103238,100.818359375,113.96520233154297,111.13231658935547,93.96807098388672,64.35721588134766,59.42692947387695,43.29941177368164,110.02388000488281,58.249732971191406,827.3602905273438,medium,portrait
Common_Raven_0025_102584,common_raven,test,374,500,187000,0.748,98303,95.9990234375,107.25631713867188,88.79842376708984,54.74599838256836,59.46185302734375,46.805301666259766,37.212459564208984,90.44575500488281,46.8443489074707,674.7723999023438,medium,portrait
Common_Raven_0074_101576,common_raven,train,500,313,156500,1.597444089456869,142970,139.619140625,88.52157592773438,98.69537353515625,61.07048416137695,41.58652114868164,42.42898941040039,36.01982498168945,91.36219787597656,40.27489471435547,4087.963134765625,medium,landscape
Common_Raven_0129_102094,common_raven,test,500,400,200000,1.25,145155,141.7529296875,126.15853881835938,127.981201171875,132.4970703125,44.0731201171875,43.02019500732422,42.624229431152344,127.94908905029297,42.87493896484375,2760.238525390625,medium,landscape
Common_Raven_0119_101595,common_raven,train,500,400,200000,1.25,163383,159.5537109375,148.5612030029297,161.7718963623047,78.59873962402344,49.21211624145508,48.356361389160156,34.62232971191406,148.34144592285156,46.18606185913086,7536.4072265625,medium,landscape
Common_Raven_0009_102112,common_raven,train,500,333,166500,1.5015015015015014,85888,83.875,173.5384979248047,206.59695434570312,137.9156494140625,35.656795501708984,40.39016342163086,33.37179183959961,188.8698272705078,35.61604690551758,867.5865478515625,medium,landscape
Common_Raven_0037_101096,common_raven,train,500,333,166500,1.5015015015015014,85608,83.6015625,143.1523895263672,141.81033325195312,128.46133422851562,34.28739547729492,34.79753875732422,23.649309158325195,140.69349670410156,33.0347900390625,375.9770812988281,medium,landscape
Common_Raven_0079_101100,common_raven,train,500,418,209000,1.1961722488038278,217152,212.0625,164.31463623046875,150.071044921875,126.93042755126953,60.29160690307617,57.776878356933594,55.308982849121094,151.6862030029297,58.03120422363281,10297.7822265625,medium,landscape
Common_Raven_0128_102017,common_raven,test,500,332,166000,1.5060240963855422,84895,82.9052734375,111.38246154785156,111.68312072753906,113.07334899902344,74.42269134521484,73.41351318359375,73.82625579833984,111.73643493652344,73.56887817382812,946.5551147460938,medium,landscape
Common_Raven_0078_101148,common_raven,val,500,333,166500,1.5015015015015014,97383,95.1005859375,135.2005615234375,126.20164489746094,125.9337158203125,56.94905471801758,55.87207794189453,57.92184066772461,128.85374450683594,56.114383697509766,931.7455444335938,medium,landscape
Common_Raven_0099_102534,common_raven,train,500,375,187500,1.3333333333333333,205527,200.7099609375,152.10389709472656,146.70423889160156,122.98866271972656,58.93523025512695,60.409751892089844,51.24607849121094,145.621337890625,57.6800537109375,2604.6298828125,medium,landscape
Common_Raven_0122_101708,common_raven,test,500,333,166500,1.5015015015015014,149643,146.1357421875,159.70928955078125,141.17221069335938,127.15430450439453,72.10990142822266,61.72434616088867,56.351348876953125,145.12001037597656,63.61254119873047,2848.025146484375,medium,landscape
Common_Raven_0018_101713,common_raven,test,500,372,186000,1.3440860215053763,131816,128.7265625,122.19793701171875,110.63469696044922,85.30834197998047,51.08039474487305,43.37314987182617,42.20452880859375,111.21826934814453,44.952877044677734,1044.822021484375,medium,landscape
Common_Raven_0110_101775,common_raven,train,500,333,166500,1.5015015015015014,102553,100.1494140625,144.41732788085938,124.5069580078125,111.2467041015625,77.45933532714844,67.97615814208984,61.0712776184082,128.9453887939453,69.77949523925781,594.152099609375,medium,landscape
Common_Raven_0001_101213,common_raven,train,500,476,238000,1.050420168067227,158860,155.13671875,128.32655334472656,141.7045440673828,108.84362030029297,47.968624114990234,48.82670593261719,44.314659118652344,133.95826721191406,46.619205474853516,1449.7630615234375,medium,landscape
Common_Raven_0068_101216,common_raven,train,500,312,156000,1.6025641025641026,153062,149.474609375,142.38250732421875,131.5576934814453,117.84918212890625,57.23671340942383,50.82912826538086,43.54521942138672,133.2333526611328,51.593055725097656,2745.639892578125,medium,landscape
Common_Raven_0086_101221,common_raven,val,500,375,187500,1.3333333333333333,100158,97.810546875,177.6042938232422,164.6165313720703,159.4098358154297,61.493247985839844,45.161502838134766,31.89663314819336,167.90701293945312,47.52079391479492,1720.7852783203125,medium,landscape
Common_Raven_0121_101744,common_raven,train,500,363,181500,1.3774104683195592,75586,73.814453125,147.78749084472656,146.95045471191406,156.84483337402344,66.47550201416016,62.32264709472656,61.427059173583984,148.30111694335938,62.93212127685547,1254.9461669921875,medium,landscape
Common_Raven_0054_101750,common_raven,train,500,332,166000,1.5060240963855422,12830,12.529296875,188.91355895996094,199.785888671875,209.48135375976562,37.480220794677734,43.64406204223633,55.069427490234375,197.62611389160156,42.766666412353516,295.0582580566406,medium,landscape
Common_Raven_0033_101759,common_raven,test,500,333,166500,1.5015015015015014,118420,115.64453125,185.02767944335938,181.74501037597656,174.4209747314453,54.61119842529297,50.733360290527344,47.940521240234375,181.90054321289062,51.284915924072266,763.4788818359375,medium,landscape
Common_Raven_0021_101767,common_raven,test,500,321,160500,1.557632398753894,65204,63.67578125,131.64944458007812,138.8413848876953,149.0059051513672,45.78316879272461,47.23171615600586,50.362056732177734,137.83840942382812,45.78737258911133,1055.162353515625,medium,landscape
Common_Raven_0082_102306,common_raven,test,500,375,187500,1.3333333333333333,89276,87.18359375,137.31378173828125,150.45822143554688,135.80836486816406,68.22941589355469,69.04386901855469,65.79505157470703,144.8541717529297,67.7746810913086,456.1113586425781,medium,landscape
Common_Raven_0053_101291,common_raven,test,500,333,166500,1.5015015015015014,267315,261.0498046875,146.35403442382812,134.52499389648438,97.85533142089844,45.7410888671875,36.53261947631836,35.518070220947266,133.88502502441406,37.508445739746094,2415.593505859375,medium,landscape
Common_Raven_0095_101831,common_raven,train,500,333,166500,1.5015015015015014,80392,78.5078125,157.15863037109375,151.27850341796875,154.45152282714844,67.86322784423828,67.6061782836914,69.65245056152344,153.44415283203125,67.83036804199219,431.6873474121094,medium,landscape
Common_Raven_0117_101833,common_raven,val,375,500,187500,0.75,96350,94.091796875,140.6029052734375,135.18942260742188,133.17803955078125,68.770751953125,63.428287506103516,60.76253128051758,136.57040405273438,64.60742950439453,366.2337646484375,medium,portrait
Common_Raven_0057_101324,common_raven,train,500,500,250000,1.0,150868,147.33203125,84.92565155029297,96.8031005859375,75.9807357788086,50.55122756958008,52.621185302734375,51.07846450805664,90.87577819824219,50.53985595703125,2799.4482421875,medium,square
Common_Raven_0005_101347,common_raven,test,500,333,166500,1.5015015015015014,101949,99.5595703125,167.2715606689453,151.65142822265625,133.51708984375,82.29035186767578,76.07119750976562,71.69168090820312,154.24786376953125,77.07161712646484,2433.934814453125,medium,landscape
Common_Raven_0077_101349,common_raven,test,500,333,166500,1.5015015015015014,107934,105.404296875,139.53175354003906,134.63101196289062,129.22885131835938,42.058250427246094,39.98556900024414,39.306880950927734,135.47923278808594,39.80360794067383,2201.517822265625,medium,landscape
Common_Raven_0116_101350,common_raven,train,500,500,250000,1.0,100601,98.2431640625,153.8868408203125,163.82351684570312,176.2230682373047,59.70625686645508,58.633426666259766,62.578399658203125,162.3066864013672,58.54618453979492,768.0162353515625,medium,square
Common_Raven_0015_101364,common_raven,test,500,357,178500,1.4005602240896358,81080,79.1796875,129.44363403320312,131.7792510986328,135.10438537597656,68.712890625,71.7237548828125,76.79086303710938,131.46493530273438,70.25074768066406,577.8194580078125,medium,landscape
White_Necked_Raven_0047_102660,white_necked_raven,test,500,375,187500,1.3333333333333333,85585,83.5791015625,124.51445007324219,141.48780822753906,138.65093994140625,56.65217590332031,63.0167236328125,65.92289733886719,136.05563354492188,61.28075408935547,781.5850830078125,medium,landscape
White_Necked_Raven_0059_102668,white_necked_raven,train,500,333,166500,1.5015015015015014,109170,106.611328125,127.57264709472656,130.3920440673828,99.35525512695312,23.06638526916504,22.910886764526367,19.299951553344727,126.0030288696289,22.084819793701172,575.9125366210938,medium,landscape
White_Necked_Raven_0007_102676,white_necked_raven,train,375,500,187500,0.75,132892,129.77734375,116.05455017089844,113.7000961303711,107.75015258789062,80.91852569580078,79.85037231445312,80.05851745605469,113.72222900390625,79.93061828613281,1258.8251953125,medium,portrait
White_Necked_Raven_0031_102686,white_necked_raven,test,500,332,166000,1.5060240963855422,46898,45.798828125,166.88247680664062,164.7393798828125,166.30406188964844,76.1898193359375,77.7970199584961,77.92870330810547,165.546875,77.2292709350586,297.0908508300781,medium,landscape
White_Necked_Raven_0014_102687,white_necked_raven,train,500,375,187500,1.3333333333333333,57167,55.8271484375,118.51010131835938,121.76097869873047,129.53758239746094,47.4251823425293,51.3046760559082,56.738304138183594,121.80391693115234,50.84221649169922,363.4123840332031,medium,landscape
White_Necked_Raven_0034_102598,white_necked_raven,test,500,375,187500,1.3333333333333333,77150,75.341796875,134.4201202392578,126.49100494384766,115.84733581542969,55.106689453125,50.30803298950195,52.11518478393555,127.642578125,51.29888153076172,465.837646484375,medium,landscape
White_Necked_Raven_0039_102699,white_necked_raven,test,435,500,217500,0.87,121502,118.654296875,151.68563842773438,141.90687561035156,125.45429992675781,77.9032974243164,70.97901153564453,62.194602966308594,142.94081115722656,71.0072250366211,278.5337219238281,medium,portrait
White_Necked_Raven_0012_102700,white_necked_raven,test,500,332,166000,1.5060240963855422,118802,116.017578125,141.01779174804688,129.3611602783203,110.64515686035156,53.850467681884766,47.247276306152344,48.78167724609375,130.712646484375,49.016536712646484,1735.2828369140625,medium,landscape
White_Necked_Raven_0030_102701,white_necked_raven,train,500,375,187500,1.3333333333333333,164228,160.37890625,141.12667846679688,132.0950469970703,125.69898986816406,49.468326568603516,48.69888687133789,49.60614776611328,134.08522033691406,48.774356842041016,6571.31494140625,medium,landscape
White_Necked_Raven_0049_102713,white_necked_raven,test,500,435,217500,1.1494252873563218,121600,118.75,142.07992553710938,138.9020538330078,96.434814453125,63.5859260559082,65.8458251953125,48.09732437133789,135.0091552734375,62.67473602294922,2047.4049072265625,medium,landscape
White_Necked_Raven_0004_102714,white_necked_raven,train,500,333,166500,1.5015015015015014,71404,69.73046875,40.90339279174805,50.73615646362305,56.436641693115234,47.70410919189453,46.61227798461914,45.022457122802734,48.435508728027344,46.51020050048828,975.2108764648438,medium,landscape
White_Necked_Raven_0058_102729,white_necked_raven,test,500,332,166000,1.5060240963855422,63248,61.765625,129.27992248535156,145.03944396972656,158.60006713867188,63.022727966308594,74.34687042236328,87.51663970947266,141.81752014160156,71.9959487915039,554.2532958984375,medium,landscape
White_Necked_Raven_0020_102730,white_necked_raven,train,500,329,164500,1.5197568389057752,61632,60.1875,81.37834167480469,80.76758575439453,82.60352325439453,38.92893600463867,36.42893600463867,36.63983917236328,81.15389251708984,37.01041793823242,306.260009765625,medium,landscape
White_Necked_Raven_0037_102734,white_necked_raven,test,333,500,166500,0.666,90997,88.8642578125,150.50753784179688,143.7129669189453,133.53555297851562,48.39646530151367,45.56227111816406,62.72076416015625,144.58229064941406,45.52754592895508,617.671630859375,medium,portrait
White_Necked_Raven_0018_102746,white_necked_raven,train,500,375,187500,1.3333333333333333,156988,153.30859375,152.7101287841797,137.01412963867188,130.4220428466797,52.16286087036133,48.80535888671875,46.582801818847656,140.94883728027344,49.24016571044922,2329.052978515625,medium,landscape
White_Necked_Raven_0009_102518,white_necked_raven,test,500,334,167000,1.4970059880239521,57944,56.5859375,167.98239135742188,164.2557830810547,171.00340270996094,61.755306243896484,69.16531372070312,78.65019989013672,166.14491271972656,67.27320861816406,274.3684997558594,medium,landscape
White_Necked_Raven_0015_102593,white_necked_raven,test,500,335,167500,1.492537313432836,75336,73.5703125,114.98480224609375,108.46903991699219,102.75123596191406,28.42595863342285,27.786602020263672,32.905433654785156,109.7714614868164,27.757692337036133,790.86767578125,medium,landscape
White_Necked_Raven_0021_797341,white_necked_raven,train,320,237,75840,1.350210970464135,30845,30.1220703125,149.2843780517578,144.61544799804688,88.3795394897461,64.767822265625,63.00811767578125,41.5902099609375,139.58973693847656,60.690879821777344,3017.5068359375,small,landscape
White_Necked_Raven_0046_797343,white_necked_raven,test,140,165,23100,0.8484848484848485,8282,8.087890625,143.27601623535156,130.1116943359375,122.56407165527344,75.6843032836914,78.49211120605469,81.89923095703125,133.19554138183594,77.7471694946289,1435.1671142578125,small,portrait
White_Necked_Raven_0048_797345,white_necked_raven,test,500,459,229500,1.0893246187363834,42643,41.6435546875,83.04386901855469,76.09619140625,70.5124740600586,40.50067901611328,36.39789962768555,34.354522705078125,77.52963256835938,37.10620880126953,2051.4755859375,medium,landscape
White_Necked_Raven_0025_797346,white_necked_raven,train,344,324,111456,1.0617283950617284,12067,11.7841796875,101.91604614257812,102.43920135498047,106.40306854248047,92.95235443115234,94.63529968261719,91.6380615234375,102.7130355834961,93.7645263671875,263.74395751953125,medium,landscape
White_Necked_Raven_0006_797347,white_necked_raven,test,500,375,187500,1.3333333333333333,34654,33.841796875,153.6779022216797,155.6851043701172,124.07644653320312,58.35572814941406,57.60985565185547,51.11814498901367,151.50306701660156,56.80558395385742,6065.83642578125,medium,landscape
White_Necked_Raven_0044_797348,white_necked_raven,val,244,500,122000,0.488,12467,12.1748046875,111.72176361083984,107.03257751464844,119.77545166015625,96.12760925292969,96.82567596435547,98.52787780761719,109.88243103027344,96.63768005371094,853.2348022460938,medium,portrait
White_Necked_Raven_0029_797349,white_necked_raven,test,297,223,66231,1.3318385650224216,10130,9.892578125,130.79818725585938,128.7211151123047,121.27024841308594,59.373191833496094,54.31900405883789,44.059303283691406,128.46519470214844,53.963809967041016,449.8475646972656,small,landscape
White_Necked_Raven_0010_797350,white_necked_raven,val,500,375,187500,1.3333333333333333,63235,61.7529296875,147.59671020507812,123.21627807617188,107.73897552490234,48.66057205200195,46.40993118286133,48.200077056884766,128.74005126953125,45.39434051513672,431.4271545410156,medium,landscape
White_Necked_Raven_0055_797352,white_necked_raven,train,462,500,231000,0.924,41551,40.5771484375,69.80809783935547,83.64216613769531,70.64166259765625,33.877197265625,32.72517776489258,36.88213348388672,78.0225601196289,32.88496398925781,1312.476318359375,medium,portrait
White_Necked_Raven_0065_797354,white_necked_raven,test,500,322,161000,1.5527950310559007,65135,63.6083984375,126.2392807006836,117.52790069580078,109.74713134765625,36.38233184814453,32.673492431640625,28.481843948364258,119.26101684570312,33.151275634765625,1947.010009765625,medium,landscape
White_Necked_Raven_0027_797355,white_necked_raven,train,500,375,187500,1.3333333333333333,33472,32.6875,137.87945556640625,143.3681640625,114.03191375732422,48.61293411254883,47.35581588745117,37.474510192871094,138.38592529296875,45.95101547241211,220.6905517578125,medium,landscape
White_Necked_Raven_0042_797356,white_necked_raven,val,324,500,162000,0.648,53939,52.6748046875,132.8726348876953,143.323974609375,97.41473388671875,53.13814163208008,55.73623275756836,41.62857437133789,134.98037719726562,53.101680755615234,4300.9453125,medium,portrait
White_Necked_Raven_0026_797357,white_necked_raven,train,320,213,68160,1.5023474178403755,36769,35.9072265625,126.0184097290039,128.9575653076172,133.3984375,47.06996536254883,49.71842956542969,54.25971603393555,128.62403869628906,49.376163482666016,621.641357421875,small,landscape
White_Necked_Raven_0057_797358,white_necked_raven,test,366,236,86376,1.5508474576271187,30448,29.734375,95.15543365478516,101.5947494506836,66.64712524414062,45.28135299682617,45.95246505737305,37.872318267822266,95.6814193725586,43.57868194580078,1611.7640380859375,small,landscape
White_Necked_Raven_0036_797359,white_necked_raven,train,500,333,166500,1.5015015015015014,31281,30.5478515625,110.94302368164062,95.5842514038086,69.42440795898438,48.88245391845703,43.05033493041992,34.17000961303711,97.17867279052734,43.49851989746094,1429.32470703125,medium,landscape
White_Necked_Raven_0053_797360,white_necked_raven,train,500,319,159500,1.567398119122257,33455,32.6708984375,81.87482452392578,126.2825698852539,149.5765838623047,28.721141815185547,39.3659782409668,48.79842758178711,115.63709259033203,34.01777648925781,243.54859924316406,medium,landscape
White_Necked_Raven_0063_797361,white_necked_raven,train,500,341,170500,1.466275659824047,104611,102.1591796875,135.20640563964844,113.28546905517578,85.9470443725586,50.42375183105469,42.61139678955078,31.4417724609375,116.71760559082031,43.118221282958984,1888.3414306640625,medium,landscape
White_Necked_Raven_0043_797363,white_necked_raven,test,333,500,166500,0.666,72924,71.21484375,161.8683319091797,129.8916778564453,107.58287048339844,56.58768844604492,50.607784271240234,44.703853607177734,136.9168701171875,51.40982437133789,1952.175537109375,medium,portrait
White_Necked_Raven_0024_797364,white_necked_raven,test,500,438,219000,1.1415525114155252,67208,65.6328125,171.67263793945312,215.07252502441406,235.40884399414062,36.06059646606445,46.07465362548828,50.4179801940918,204.38389587402344,43.40532302856445,247.4125518798828,medium,landscape
White_Necked_Raven_0060_797365,white_necked_raven,test,401,350,140350,1.1457142857142857,21310,20.810546875,120.99568176269531,118.73274230957031,119.21249389648438,71.33204650878906,73.7363510131836,72.93995666503906,119.4438247680664,72.826416015625,786.2745361328125,medium,landscape
White_Necked_Raven_0011_797367,white_necked_raven,test,350,322,112700,1.0869565217391304,76400,74.609375,148.1547088623047,146.73390197753906,140.80615234375,53.844261169433594,50.19180679321289,46.68574905395508,146.47190856933594,50.707183837890625,1016.0152587890625,medium,landscape
White_Necked_Raven_0038_797369,white_necked_raven,train,500,333,166500,1.5015015015015014,36314,35.462890625,86.51757049560547,84.87792205810547,80.13571166992188,49.24960708618164,47.583805084228516,43.71657180786133,84.8053970336914,47.34965515136719,162.50997924804688,medium,landscape
White_Necked_Raven_0002_797370,white_necked_raven,train,327,327,106929,1.0,27112,26.4765625,100.59844970703125,92.54694366455078,78.34957885742188,56.28697967529297,49.820823669433594,43.766605377197266,93.32597351074219,50.66108322143555,2285.02587890625,medium,square
White_Necked_Raven_0023_797371,white_necked_raven,train,500,277,138500,1.8050541516245486,62316,60.85546875,94.86211395263672,88.76327514648438,73.99205780029297,54.30500793457031,46.61167526245117,39.00252914428711,88.90663146972656,47.56908416748047,652.5530395507812,medium,landscape
White_Necked_Raven_0056_797373,white_necked_raven,test,500,334,167000,1.4970059880239521,44594,43.548828125,193.0481719970703,191.03733825683594,190.69129943847656,48.40243911743164,47.774803161621094,44.991119384765625,191.67471313476562,47.66498565673828,874.1082763671875,medium,landscape
White_Necked_Raven_0050_797374,white_necked_raven,val,500,327,163500,1.529051987767584,100655,98.2958984375,161.67312622070312,134.31497192382812,92.04969787597656,59.83241271972656,51.19118118286133,48.069820404052734,137.68402099609375,51.948455810546875,2102.7900390625,medium,landscape
White_Necked_Raven_0003_797376,white_necked_raven,train,500,336,168000,1.4880952380952381,37739,36.8544921875,103.51058197021484,102.63251495361328,98.40333557128906,79.22799682617188,74.29439544677734,74.18990325927734,102.40811920166016,75.69764709472656,1472.7393798828125,medium,landscape
White_Necked_Raven_0019_797377,white_necked_raven,test,200,200,40000,1.0,9207,8.9912109375,170.072021484375,187.95762634277344,204.58164978027344,58.30752944946289,67.65118408203125,78.593505859375,184.42410278320312,65.86793518066406,1845.2476806640625,small,square
White_Necked_Raven_0064_797378,white_necked_raven,test,500,375,187500,1.3333333333333333,72763,71.0576171875,149.7626190185547,148.49664306640625,148.2915802001953,51.721614837646484,52.48925018310547,52.324363708496094,148.841552734375,52.20381546020508,390.20361328125,medium,landscape
White_Necked_Raven_0045_797381,white_necked_raven,train,429,330,141570,1.3,24743,24.1630859375,197.60157775878906,193.79823303222656,200.01416015625,78.54351043701172,82.47241973876953,73.59762573242188,195.51870727539062,80.2064208984375,844.4083862304688,medium,landscape
White_Necked_Raven_0062_797382,white_necked_raven,test,500,458,229000,1.091703056768559,166412,162.51171875,163.09803771972656,151.32118225097656,143.73538208007812,45.65994644165039,42.00458908081055,37.84918975830078,154.0016632080078,42.4210090637207,189.4578094482422,medium,landscape
White_Necked_Raven_0051_797383,white_necked_raven,val,500,383,191500,1.3054830287206267,12556,12.26171875,114.05464172363281,154.5667724609375,196.892822265625,21.993804931640625,31.04728889465332,40.47297286987305,147.24351501464844,29.279285430908203,106.77178192138672,medium,landscape
White_Necked_Raven_0001_797384,white_necked_raven,train,300,240,72000,1.25,22927,22.3896484375,108.41828155517578,137.7432403564453,116.76145935058594,51.65593719482422,59.31357192993164,56.584617614746094,126.57538604736328,55.230472564697266,1543.46435546875,small,landscape
White_Necked_Raven_0016_797385,white_necked_raven,test,500,500,250000,1.0,256600,250.5859375,125.46601867675781,124.2661361694336,90.69831848144531,72.64581298828125,65.99716186523438,61.063209533691406,120.80551147460938,66.18094635009766,3544.37158203125,medium,square
White_Necked_Raven_0040_797386,white_necked_raven,test,388,280,108640,1.3857142857142857,24677,24.0986328125,130.90342712402344,130.5835723876953,121.89456939697266,39.917694091796875,36.83578872680664,31.571531295776367,129.69076538085938,37.10968780517578,346.1390380859375,medium,landscape
White_Necked_Raven_0008_797389,white_necked_raven,test,437,500,218500,0.874,94486,92.271484375,154.54505920410156,149.72154235839844,116.39240264892578,50.244171142578125,50.81269836425781,58.872623443603516,147.34841918945312,50.56924819946289,3038.222412109375,medium,portrait
White_Necked_Raven_0072_797391,white_necked_raven,train,500,359,179500,1.392757660167131,7026,6.861328125,124.48719787597656,170.2360382080078,213.68878173828125,19.636362075805664,26.21504783630371,32.00168991088867,161.52468872070312,24.826969146728516,187.02420043945312,medium,landscape
White_Necked_Raven_0028_797392,white_necked_raven,test,327,327,106929,1.0,42169,41.1806640625,144.06056213378906,142.6442108154297,131.42745971679688,68.48638153076172,70.66414642333984,79.99334716796875,141.78369140625,70.34929656982422,6227.255859375,medium,square
White_Necked_Raven_0068_102610,white_necked_raven,train,332,500,166000,0.664,132789,129.6767578125,112.50112915039062,111.31159210205078,103.58826446533203,50.879390716552734,52.319602966308594,55.48811340332031,110.79106140136719,51.98861312866211,2148.096435546875,medium,portrait
White_Necked_Raven_0067_102630,white_necked_raven,train,500,375,187500,1.3333333333333333,91518,89.373046875,106.73789978027344,148.17062377929688,190.520751953125,49.3099365234375,49.819496154785156,70.21027374267578,140.60340881347656,47.758113861083984,1449.6849365234375,medium,landscape
White_Necked_Raven_0041_797394,white_necked_raven,val,270,400,108000,0.675,12910,12.607421875,113.91973876953125,109.41535186767578,107.75806427001953,52.960506439208984,53.088218688964844,55.140625,110.7043228149414,53.0907096862793,744.93212890625,medium,portrait
White_Necked_Raven_0070_102645,white_necked_raven,test,484,500,242000,0.968,94053,91.8486328125,126.58271026611328,126.58271026611328,126.58271026611328,62.58753204345703,62.58753204345703,62.58753204345703,126.5833740234375,62.58983612060547,1694.0665283203125,medium,portrait
